combo_name,estimate_set,se_set,convergence_set,estimate,se,glottocode,convergence,delta,zeta,langname,langfamily,area
horsecombo,-7.348897937841053,0.08100031673602666,converged,-7.054231033980207,0.09007213466986115,trin1276,converged,0.29466690386084604,2.4325204465185077,Trinidadian Creole English,Indo-European,South America
starscombo,-7.544033541690979,0.04148278029983163,converged,-7.048152560060728,0.19960530686108133,toab1237,converged,0.4958809816302505,2.4323355557155977,To'abaita,Austronesian,Papunesia
fruitcombo,-6.1748987033347085,0.05551418260451914,converged,-5.8037144545849335,0.14214972849582447,bisl1239,converged,0.37118424874977496,2.4323159874617524,Bislama,Indo-European,Papunesia
basketcombo,-7.051813433243312,0.06154854349911891,converged,-6.458622866486866,0.23602591366795422,nung1283,converged,0.5931905667564452,2.4319166754694557,Nung,Tai-Kadai,Eurasia
timeofdaycombo,-6.078122800297893,0.02371624230545004,converged,-5.746422917712225,0.1343880087618786,east2387,converged,0.33169988258566807,2.4306654881377043,East Limba,Atlantic-Congo,Africa
ricecombo,-7.716625885005931,0.10768770995458629,converged,-7.20724722972979,0.18023734840311464,caju1236,converged,0.5093786552761417,2.4261038386856213,Cajun French,Indo-European,North America
parrotcombo,-8.982356408176061,0.060100376073987154,converged,-8.161279862145951,0.3333809128915947,geda1237,converged,0.8210765460301097,2.423807078589393,Gedaged,Austronesian,Papunesia
insectscombo,-7.557973085621722,0.05423634538622063,converged,-6.969496567051674,0.23667865625003437,mara1385,converged,0.5884765185700473,2.4235747180025564,Marra,Mangarrayi-Maran,Australia
soilcombo,-6.979073697855963,0.036944398550922186,converged,-6.691958094636063,0.1125785718066627,khas1269,converged,0.2871156032198998,2.4232121566631113,Khasi,Austroasiatic,Eurasia
birdcombo,-5.986499253692666,0.04342268720815897,converged,-5.603783757694057,0.1518726980704161,paam1238,converged,0.38271549599860943,2.422888382548659,Paama,Austronesian,Papunesia
kangaroocombo,-9.974158515696645,0.09394488623664612,converged,-8.741975399403897,0.5000399329738339,wamp1247,converged,1.2321831162927488,2.4217990396601334,Wampar,Austronesian,Papunesia
glancecombo,-8.5671080108397355,0.04326776377601031,converged,-7.952747005879819,0.2500439580768397,mikm1235,converged,0.6143610049599166,2.421032779188672,Mi'kmaq,Algic,North America
herocombo,-9.28852340265396,0.05894775618697278,converged,-8.290919747101098,0.40829947838395486,hmon1264,converged,0.9976036555528616,2.418240882010235,Hmong Njua,Hmong-Mien,Eurasia
sandcombo,-7.658932314676034,0.04799280291831727,converged,-7.209745786125793,0.17967168496421093,warl1254,converged,0.449186528550241,2.4153575518107697,Warlpiri,Pama-Nyungan,Australia
timeofdaycombo,-6.078122800297893,0.02371624230545004,converged,-5.789867626181374,0.1169626362015951,wikm1247,converged,0.2882551741165189,2.4153533128102644,Wik-Mungkan,Pama-Nyungan,Australia
beercombo,-8.668034349927114,0.08231804308731672,converged,-8.181079769729044,0.18407782974996667,icel1247,converged,0.4869545801980699,2.4149042774567575,Icelandic,Indo-European,Eurasia
windcombo,-6.416989145711054,0.040049278075766054,converged,-6.014022254423922,0.16206010255156683,huaa1248,converged,0.40296689128713226,2.41390943170554,East Taa,Tuu,Africa
frogcombo,-7.664601456869407,0.042570061556214164,converged,-7.032741935777668,0.25831279606283103,sene1264,converged,0.631859521091739,2.4135468687651636,Seneca,Iroquoian,North America
deercombo,-8.619070777739879,0.0943301808521817,converged,-7.689672824254523,0.37409405188334227,east2387,converged,0.9293979534853554,2.4089914234564147,East Limba,Atlantic-Congo,Africa
tastecombo,-7.2948557767451625,0.03374265131408828,converged,-6.824132094974858,0.1925546790968563,ladi1251,converged,0.47072368177030466,2.4079317155699242,Ladino,Indo-European,Eurasia
glancecombo,-8.5671080108397355,0.04326776377601031,converged,-7.650984306145067,0.378054337829259,kokb1239,converged,0.9161237046946686,2.4075430750609144,Kok Borok,Sino-Tibetan,Eurasia
birdcombo,-5.986499253692666,0.04342268720815897,converged,-5.644338608219153,0.1353665023449849,lund1271,converged,0.34216064547351355,2.4068608665423543,Lundayeh,Austronesian,Papunesia
icecombo,-8.53811634866655,0.07478328875611646,converged,-7.730481849883977,0.3272031633642126,squa1248,converged,0.8076344987825737,2.4062496592921603,Squamish,Salishan,North America
ferncombo,-8.681090070446142,0.07750391371625642,converged,-7.857738651828235,0.3333977851127938,gela1263,converged,0.8233514186179072,2.40543604690831,Gela,Austronesian,Papunesia
frogcombo,-7.664601456869407,0.042570061556214164,converged,-7.213621021870074,0.18264140512509724,corn1251,converged,0.4509804349993338,2.4047555890157772,Cornish,Indo-European,Eurasia
gardeningcombo,-7.350144002198881,0.0623912201079458,converged,-6.888833140795279,0.18146592827011016,nucl1706,converged,0.4613108614036019,2.404012738989732,Neo-Mandaic,Afro-Asiatic,Eurasia
weathercombo,-5.071370521488293,0.025768525648621546,converged,-4.9307019018383125,0.052538274175798386,cent2131,converged,0.1406686196499809,2.403876415919078,Central Tarahumara,Uto-Aztecan,North America
lovecombo,-7.2414972933615696,0.04056819759659886,converged,-6.626313153450143,0.2529260704434184,tain1252,converged,0.6151841399114266,2.401572498024153,Tai Nüa,Tai-Kadai,Eurasia
shipcombo,-6.762292595853047,0.06985593581464115,converged,-6.227004273867279,0.21170384147599364,biat1246,converged,0.5352883219857683,2.401135694359741,Biatah Bidayuh,Austronesian,Papunesia
emotioncombo,-4.772394832242379,0.027122848108889847,converged,-4.443704955638098,0.13423225152652235,buli1254,converged,0.3286898766042814,2.4001589017738985,Buli,Atlantic-Congo,Africa
insectscombo,-7.557973085621722,0.05423634538622063,converged,-6.86551902031914,0.2835256072714971,urip1240,converged,0.6924540653025817,2.3988029549025773,Uripiv,Austronesian,Papunesia
corncombo,-7.352439349974158,0.07403944273650508,converged,-6.854755055487697,0.19392194049854475,yaka1277,converged,0.49768429448646057,2.397606983463209,Yakan,Austronesian,Papunesia
shrubcombo,-6.887221782949659,0.058362386486031766,converged,-6.48528956821444,0.15728614304998473,lozi1239,converged,0.40193221473521934,2.3958047752744647,Lozi,Atlantic-Congo,Africa
frogcombo,-7.664601456869407,0.042570061556214164,converged,-7.174969302796582,0.20007653635529965,osag1243,converged,0.489632154072825,2.3936431340466764,Osage,Siouan,North America
insectscombo,-7.557973085621722,0.05423634538622063,converged,-7.029026473986068,0.21427404524114915,ahte1237,converged,0.5289466116356536,2.393081907791131,Ahtena,Athabaskan-Eyak-Tlingit,North America
snakecombo,-7.026770390076463,0.051240488640754804,converged,-6.562535791967415,0.18718462547043715,nort2952,converged,0.4642345981090479,2.3920826238609263,Northeast Maidu,Maiduan,North America
friendcombo,-7.115434662114527,0.041879819279279716,converged,-6.709132374639903,0.16473655939190185,aleu1260,converged,0.4063022874746238,2.3903421188091496,Aleut,Eskimo-Aleut,North America
chrysaliscombo,-10.137230682019165,0.0623571593202758,converged,-8.749098248415303,0.577396052661431,lush1249,converged,1.3881324336038627,2.390226586424679,Mizo,Sino-Tibetan,Eurasia
emotioncombo,-4.772394832242379,0.027122848108889847,converged,-4.434695856551096,0.13867892702844925,mudb1240,converged,0.33769897569128293,2.3898352649627777,Mudburra,Pama-Nyungan,Australia
dancecombo,-7.038207679122599,0.052532628497075705,converged,-6.615070236330379,0.16914406550371877,diri1252,converged,0.4231374427922203,2.389067425316099,Diriku-Shambyu,Atlantic-Congo,Africa
emotioncombo,-4.772394832242379,0.027122848108889847,converged,-4.455272796641162,0.12994475991093782,yaka1277,converged,0.31712203560121743,2.388952843871987,Yakan,Austronesian,Papunesia
smellcombo,-6.649754599062027,0.027501063264626067,converged,-6.466391932186576,0.07166713751046964,samo1305,converged,0.18336266687545155,2.388699932951584,Samoan,Austronesian,Papunesia
windcombo,-6.416989145711054,0.040049278075766054,converged,-6.1042740462493805,0.12492828957019723,choc1276,converged,0.3127150994616734,2.3836666438583802,Choctaw,Muskogean,North America
frogcombo,-7.664601456869407,0.042570061556214164,converged,-7.177171542629553,0.2000763680216525,kach1280,converged,0.48742991423985416,2.382879059223076,Southern Jinghpaw,Sino-Tibetan,Eurasia
birdcombo,-5.986499253692666,0.04342268720815897,converged,-5.595862774248132,0.1581495661236006,sout2789,converged,0.3906364794445345,2.381893663723337,Central Dagaare,Atlantic-Congo,Africa
bodypartscombo,-2.773065069925897,0.018142069676022974,converged,-2.5920089251100693,0.07383010764404419,besi1244,converged,0.18105614481582766,2.381489206387759,Besisi,Austroasiatic,Eurasia
glancecombo,-8.5671080108397355,0.04326776377601031,converged,-8.15713953016993,0.16669055513682104,samo1305,converged,0.4099684806698054,2.380568624835818,Samoan,Austronesian,Papunesia
smellcombo,-6.649754599062027,0.027501063264626067,converged,-6.4861002954400035,0.06304207728830312,iban1264,converged,0.1636543036220237,2.3794071723947456,Iban,Austronesian,Papunesia
crosscombo,-7.4515410314382615,0.033002016025786715,converged,-6.9490223918193195,0.2086144326095553,naro1249,converged,0.502518639618942,2.379251621155253,Naro,Khoe-Kwadi,Africa
snowcombo,-8.482778758062118,0.08187564979521811,converged,-7.8986986888276824,0.23149932581741506,khot1251,converged,0.5840800692344352,2.3786454932023284,Khotanese,Indo-European,Eurasia
fishcombo,-5.976754097798168,0.08033323870145787,converged,-5.45199089721113,0.20548684016093866,mara1382,converged,0.5247632005870386,2.3784597226472943,Mara Chin,Sino-Tibetan,Eurasia
soilcombo,-6.979073697855963,0.036944398550922186,converged,-6.649169581019429,0.13371712534069816,east2534,converged,0.3299041168365342,2.378082913021224,Eastern Canadian Inuktitut,Eskimo-Aleut,North America
dancecombo,-7.038207679122599,0.052532628497075705,converged,-6.7922553493418345,0.08913706392417874,bata1298,converged,0.24595232978076442,2.3771452219703564,Batad Ifugao,Austronesian,Papunesia
birdcombo,-5.986499253692666,0.04342268720815897,converged,-5.608404912813075,0.15301206048079044,akha1245,converged,0.37809434087959115,2.377142359590894,Akha,Sino-Tibetan,Eurasia
battlecombo,-6.976138854315696,0.03691289710347502,converged,-6.583107568392113,0.16125628810029508,aros1241,converged,0.39303128592358316,2.375856748773784,Arosi,Austronesian,Papunesia
beercombo,-8.668034349927114,0.08231804308731672,converged,-8.286465261457746,0.13792558408621738,trin1276,converged,0.38156908846936766,2.375557952388016,Trinidadian Creole English,Indo-European,South America
cloudcombo,-7.603307792975578,0.04449770888589381,converged,-7.133916494789027,0.19252682262663443,kyak1244,converged,0.4693912981865509,2.375435768214211,Kyaka,Nuclear Trans New Guinea,Papunesia
fruitcombo,-6.1748987033347085,0.05551418260451914,converged,-5.796409305770971,0.14936722800846117,kosa1249,converged,0.37848939756373756,2.375209384283863,Kosarek Yale,Nuclear Trans New Guinea,Papunesia
snowcombo,-8.482778758062118,0.08187564979521811,converged,-7.7666008555034605,0.29036092310616807,rend1243,converged,0.7161779025586572,2.3739359246391065,Rendille,Afro-Asiatic,Africa
doctorcombo,-8.005732713763168,0.05127584858413543,converged,-7.540811177626734,0.1890324017893459,clas1252,converged,0.4649215361364334,2.373703285234593,Classical Syriac,Afro-Asiatic,Eurasia
frogcombo,-7.664601456869407,0.042570061556214164,converged,-7.0432763575373425,0.25831160268490017,male1292,converged,0.6213250993320649,2.3733186614252952,Malecite-Passamaquoddy,Algic,North America
herocombo,-9.28852340265396,0.05894775618697278,converged,-8.30951280016339,0.4082985354977786,mung1266,converged,0.97901060249057,2.373175765042417,Mungaka,Atlantic-Congo,Africa
warriorcombo,-8.90860326590783,0.07394098632165902,converged,-8.054179424932288,0.3523985150233032,choc1276,converged,0.8544238409755422,2.3729237134811187,Choctaw,Muskogean,North America
bodypartscombo,-2.773065069925897,0.018142069676022974,converged,-2.5968656691217737,0.07206673730444872,klam1254,converged,0.17619940080412322,2.3709738378273437,Klamath-Modoc,isolate_klam1254,North America
eelscombo,-8.622988144272835,0.07094156383551335,converged,-7.856174699942222,0.3158195346622708,tbol1240,converged,0.7668134443306132,2.368980789134654,Tboli,Austronesian,Papunesia
emotioncombo,-4.772394832242379,0.027122848108889847,converged,-4.446539166544057,0.13485617513532136,uppe1439,converged,0.32585566569832203,2.368883100057139,Upper Chehalis,Salishan,North America
soilcombo,-6.979073697855963,0.036944398550922186,converged,-6.5574238089670125,0.1742011671141765,gela1263,converged,0.4216498888889504,2.367813351339527,Gela,Austronesian,Papunesia
fruitcombo,-6.1748987033347085,0.05551418260451914,converged,-5.750872968228158,0.1702950693320729,tang1336,converged,0.4240257351065502,2.367336025652548,East-Central Tangkhul Naga,Sino-Tibetan,Eurasia
chrysaliscombo,-10.137230682019165,0.0623571593202758,converged,-8.944680683575179,0.5000326064163294,mara1385,converged,1.1925499984439867,2.3666131144065714,Marra,Mangarrayi-Maran,Australia
lioncombo,-8.787099144975214,0.07406224107958682,converged,-7.979034434920353,0.33339042353236015,nupe1254,converged,0.808064710054861,2.3660985495655473,Nupe-Nupe-Tako,Atlantic-Congo,Africa
battlecombo,-6.976138854315696,0.03691289710347502,converged,-6.531044476215797,0.18465601445950736,caro1242,converged,0.44509437809989905,2.363634166605524,Carolinian,Austronesian,Papunesia
mollusccombo,-8.554917321660508,0.066622943699196,converged,-7.75157089290965,0.3334050034617207,tetu1245,converged,0.8033464287508574,2.3628090310626493,Tetum,Austronesian,Papunesia
timecombo,-4.836628416382965,0.021534509963855964,converged,-4.650792261270596,0.07566070235829576,dagb1246,converged,0.1858361551123684,2.362355965581273,Dagbani,Atlantic-Congo,Africa
swordcombo,-8.56129559828414,0.06521970276673147,converged,-8.055329674747664,0.20415653839259473,akka1240,converged,0.5059659235364755,2.3607852907296167,Akkadian,Afro-Asiatic,Eurasia
sandcombo,-7.658932314676034,0.04799280291831727,converged,-7.13127971013649,0.2183051268038424,nupe1254,converged,0.5276526045395435,2.3606683082367566,Nupe-Nupe-Tako,Atlantic-Congo,Africa
judgecombo,-8.293827452377192,0.04735730481615822,converged,-7.841492924463291,0.18573183136220375,east2295,converged,0.4523345279139006,2.3599125606266904,Eastern Yiddish,Indo-European,Eurasia
soilcombo,-6.979073697855963,0.036944398550922186,converged,-6.637283729308429,0.1401197375366303,plau1238,converged,0.3417899685475341,2.358663060873587,Plautdietsch,Indo-European,North America
birdcombo,-5.986499253692666,0.04342268720815897,converged,-5.63229310285942,0.14389861171258367,nupe1254,converged,0.3542061508332459,2.356543651165066,Nupe-Nupe-Tako,Atlantic-Congo,Africa
basketcombo,-7.051813433243312,0.06154854349911891,converged,-6.465927934105804,0.24102394141717637,maha1287,converged,0.5858854991375075,2.3552386376484757,Mahasu Pahari,Indo-European,Eurasia
birdcombo,-5.986499253692666,0.04342268720815897,converged,-5.641037839390054,0.14028514021614974,bang1354,converged,0.345461414302612,2.352449346741383,Bobangi,Atlantic-Congo,Africa
swordcombo,-8.56129559828414,0.06521970276673147,converged,-8.036735104305654,0.21323518530763044,yaka1277,converged,0.5245604939784858,2.352434586472134,Yakan,Austronesian,Papunesia
glancecombo,-8.5671080108397355,0.04326776377601031,converged,-8.003288758912618,0.23574166214996833,caju1236,converged,0.5638192519271179,2.3523889580919075,Cajun French,Indo-European,North America
starscombo,-7.544033541690979,0.04148278029983163,converged,-7.102687794632261,0.18299316278702468,bada1257,converged,0.4413457470587181,2.352136223663311,Badaga,Dravidian,Eurasia
deercombo,-8.619070777739879,0.0943301808521817,converged,-8.00350593480501,0.24445573870702292,penn1240,converged,0.6155648429348677,2.349265261062725,Pennsylvania German,Indo-European,North America
obligationcombo,-7.768654108618726,0.04480465427217247,converged,-7.340267948195744,0.17683403937467473,tuam1242,converged,0.42838616042298217,2.348326913844256,Tuamotuan,Austronesian,Papunesia
treecombo,-5.089782643278515,0.04789097421373395,converged,-4.6821283671724965,0.167001923953421,lozi1239,converged,0.4076542761060189,2.3464399688331112,Lozi,Atlantic-Congo,Africa
lovecombo,-7.2414972933615696,0.04056819759659886,converged,-6.63483575741351,0.255351464254973,saur1248,converged,0.6066615359480592,2.3463633732326064,Saurashtra,Indo-European,Eurasia
seacombo,-7.310907806847608,0.09167122505826253,converged,-6.924232398205717,0.13705905987751768,nava1243,converged,0.38667540864189043,2.345046927466104,Navajo,Athabaskan-Eyak-Tlingit,North America
breadfruitcombo,-9.372890464661088,0.1137921938868276,converged,-8.784943680078365,0.22359746636393157,iban1264,converged,0.5879467845827229,2.343468708092023,Iban,Austronesian,Papunesia
camelcombo,-9.354768674442415,0.06870242193625022,converged,-8.38461372652225,0.4082949004357139,nupe1254,converged,0.9701549479201645,2.343172935748811,Nupe-Nupe-Tako,Atlantic-Congo,Africa
basketcombo,-7.051813433243312,0.06154854349911891,converged,-6.449696012563856,0.24977191814199434,tang1336,converged,0.6021174206794555,2.340651358950152,East-Central Tangkhul Naga,Sino-Tibetan,Eurasia
frogcombo,-7.664601456869407,0.042570061556214164,converged,-7.131898330631958,0.22369613333990446,wamp1247,converged,0.5327031262374495,2.339385407223293,Wampar,Austronesian,Papunesia
bondagecombo,-8.589572743019973,0.03563769860906533,converged,-7.8450635860835956,0.31628969020486813,arom1237,converged,0.7445091569363775,2.3390826701052947,Aromanian,Indo-European,Eurasia
timeofdaycombo,-6.078122800297893,0.02371624230545004,converged,-5.809359250910514,0.11253669303823022,nort2952,converged,0.268763549387379,2.3369005234046063,Northeast Maidu,Maiduan,North America
fishcombo,-5.976754097798168,0.08033323870145787,converged,-5.50013551577963,0.1876353982391591,mamp1244,converged,0.47661858201853846,2.3351182479991772,Mampruli,Atlantic-Congo,Africa
rockcombo,-5.932258785242091,0.04052915029923182,converged,-5.5426030379561055,0.1620450609970798,gras1249,converged,0.3896557472859854,2.332757195338349,Grass Koiari,Koiarian,Papunesia
dancecombo,-7.038207679122599,0.052532628497075705,converged,-6.666465114787807,0.15085158955622305,shil1265,converged,0.3717425643347916,2.3272177589795726,Shilluk,Nilotic,Africa
mollusccombo,-8.554917321660508,0.066622943699196,converged,-7.836477509495388,0.3015708960650508,wikm1247,converged,0.7184398121651201,2.326234464492646,Wik-Mungkan,Pama-Nyungan,Australia
sandcombo,-7.658932314676034,0.04799280291831727,converged,-7.161082173650214,0.20859532436596936,tuva1244,converged,0.49785014102582004,2.3259120011990033,Tuvalu,Austronesian,Papunesia
bodypartscombo,-2.773065069925897,0.018142069676022974,converged,-2.5954480719704116,0.0741861227692298,tetu1245,converged,0.17761699795548536,2.3256755574980192,Tetum,Austronesian,Papunesia
camelcombo,-9.354768674442415,0.06870242193625022,converged,-8.56344044258671,0.3333651587714762,lepc1244,converged,0.7913282318557044,2.324899760863487,Lepcha,Sino-Tibetan,Eurasia
herocombo,-9.28852340265396,0.05894775618697278,converged,-8.692080935774769,0.2500209880980281,mara1404,converged,0.596442466879191,2.3219071731704384,Maranao,Austronesian,Papunesia
mollusccombo,-8.554917321660508,0.066622943699196,converged,-8.036735104271845,0.21323518432908095,yaka1277,converged,0.518182217388663,2.3195195056671425,Yakan,Austronesian,Papunesia
timecombo,-4.836628416382965,0.021534509963855964,converged,-4.619566615974688,0.091080546848361,east2542,converged,0.21706180040827672,2.3192426735650056,Eastern Ojibwa,Algic,North America
raincombo,-6.500192069624206,0.0330035452762201,converged,-6.10615639019603,0.16685232182680776,urip1240,converged,0.3940356794281765,2.3166976245344744,Uripiv,Austronesian,Papunesia
lovecombo,-7.2414972933615696,0.04056819759659886,converged,-6.6679278094380505,0.24450893285429348,boko1267,converged,0.573569483923519,2.3141652961712964,Bokobaru,Mande,Africa
ferncombo,-8.681090070446142,0.07750391371625642,converged,-7.96054572094259,0.30156394819699756,geda1237,converged,0.7205443495035526,2.3141527687751937,Gedaged,Austronesian,Papunesia
snakecombo,-7.026770390076463,0.051240488640754804,converged,-6.476115366488419,0.23239990141413486,cher1273,converged,0.5506550235880434,2.313854232079544,Cherokee,Iroquoian,North America
crosscombo,-7.4515410314382615,0.033002016025786715,converged,-6.928586788567548,0.22371626956057056,gras1249,converged,0.5229542428707132,2.312551360549711,Grass Koiari,Koiarian,Papunesia
ferncombo,-8.681090070446142,0.07750391371625642,converged,-8.037589341455675,0.2673044128506137,tuwa1243,converged,0.6435007289904675,2.312141909836146,Tuwali Ifugao,Austronesian,Papunesia
icecombo,-8.53811634866655,0.07478328875611646,converged,-7.652390328353913,0.375729163207916,dako1258,converged,0.8857260203126369,2.312002163591147,Dakota,Siouan,North America
smellcombo,-6.649754599062027,0.027501063264626067,converged,-6.29935766017785,0.14920809374663543,nyol1238,converged,0.35039693888417744,2.3094770235448636,Nyole,Atlantic-Congo,Africa
bondagecombo,-8.589572743019973,0.03563769860906533,converged,-8.066599955695157,0.2236418844162078,khas1269,converged,0.5229727873248162,2.3093022904746925,Khasi,Austroasiatic,Eurasia
buildingcombo,-6.913175212211426,0.036891786159546545,converged,-6.442180353127139,0.200686115081593,caju1236,converged,0.4709948590842874,2.3082459414173995,Cajun French,Indo-European,North America
timecombo,-4.836628416382965,0.021534509963855964,converged,-4.645303465798923,0.08020226136508553,plai1258,converged,0.19132495058404153,2.3039266205366857,Plains Cree,Algic,North America
smellcombo,-6.649754599062027,0.027501063264626067,converged,-6.330017949934976,0.13620395947160518,iqui1243,converged,0.31973664912705146,2.3010482170686504,Iquito,Zaparoan,South America
battlecombo,-6.976138854315696,0.03691289710347502,converged,-6.614169917997755,0.15292075268847863,mbay1241,converged,0.36196893631794147,2.300950241285623,Mbay,Central Sudanic,Africa
breadfruitcombo,-9.372890464661088,0.1137921938868276,converged,-8.361595361010119,0.4245626743082904,bisl1239,converged,1.0112951036509692,2.3007633568781425,Bislama,Indo-European,Papunesia
warriorcombo,-8.90860326590783,0.07394098632165902,converged,-7.977340438890309,0.39797827801946184,boko1267,converged,0.9312628270175214,2.300614068823294,Bokobaru,Mande,Africa
frogcombo,-7.664601456869407,0.042570061556214164,converged,-7.08128832974554,0.2501050641562346,nung1283,converged,0.5833131271238674,2.299205002586061,Nung,Tai-Kadai,Eurasia
tastecombo,-7.2948557767451625,0.03374265131408828,converged,-6.975362949098655,0.13490297043137092,aleu1260,converged,0.3194928276465072,2.29753597458263,Aleut,Eskimo-Aleut,North America
smellcombo,-6.649754599062027,0.027501063264626067,converged,-6.3438804341282875,0.13030326235711434,taku1257,converged,0.30587416493373976,2.296805162783863,Takuu,Austronesian,Papunesia
tarocombo,-7.987538071156687,0.09222709475589175,converged,-7.444158751571553,0.21788396095217263,thao1240,converged,0.5433793195851333,2.2966220963311774,Thao,Austronesian,Papunesia
corncombo,-7.352439349974158,0.07403944273650508,converged,-6.715817020633227,0.2671690881608826,hava1248,converged,0.6366223293409305,2.296298794811554,Havasupai-Walapai-Yavapai,Cochimi-Yuman,North America
buildingcombo,-6.913175212211426,0.036891786159546545,converged,-6.518228933325272,0.16799558482465507,monn1252,converged,0.3949462788861542,2.2962179081971503,Mon,Austroasiatic,Eurasia
shipcombo,-6.762292595853047,0.06985593581464115,converged,-6.189495681361133,0.23966816139392177,yape1248,converged,0.5727969144919145,2.2944816057375292,Yapese,Austronesian,Papunesia
parrotcombo,-8.982356408176061,0.060100376073987154,converged,-8.104228603815137,0.37802159028432086,sora1254,converged,0.8781278043609237,2.2941434482455505,Sora,Austroasiatic,Eurasia
crosscombo,-7.4515410314382615,0.033002016025786715,converged,-7.2599478390958,0.07672345895657216,trin1276,converged,0.1915931923424612,2.2939745619102805,Trinidadian Creole English,Indo-European,South America
friendcombo,-7.115434662114527,0.041879819279279716,converged,-6.627828803395221,0.20874758535300475,ladi1251,converged,0.4876058587193066,2.2902272460840014,Ladino,Indo-European,Eurasia
obligationcombo,-7.768654108618726,0.04480465427217247,converged,-7.373287119117394,0.16671897547898837,niue1239,converged,0.39536698950133253,2.290196733660061,Niuean,Austronesian,Papunesia
warriorcombo,-8.90860326590783,0.07394098632165902,converged,-8.040677969642918,0.3717198720783793,uppe1439,converged,0.8679252962649127,2.290024952916638,Upper Chehalis,Salishan,North America
fruitcombo,-6.1748987033347085,0.05551418260451914,converged,-5.866210597751281,0.12283728931133352,tiko1237,converged,0.3086881055834274,2.289984713002852,Tikopia,Austronesian,Papunesia
raincombo,-6.500192069624206,0.0330035452762201,converged,-6.262102925624276,0.09862684565904038,mars1254,converged,0.23808914399992975,2.289266976384767,Marshallese,Austronesian,Papunesia
ricecombo,-7.716625885005931,0.10768770995458629,converged,-7.167429548515119,0.2143786728370719,taku1257,converged,0.5491963364908123,2.28921528621115,Takuu,Austronesian,Papunesia
lovecombo,-7.2414972933615696,0.04056819759659886,converged,-6.753208342164337,0.20964859650698223,aleu1260,converged,0.4882889511972328,2.286664825077443,Aleut,Eskimo-Aleut,North America
horsecombo,-7.348897937841053,0.08100031673602666,converged,-6.895446411316011,0.18101311781937307,chip1241,converged,0.4534515265250416,2.2865808541091357,Chippewa,Algic,North America
friendcombo,-7.115434662114527,0.041879819279279716,converged,-6.6748328355362565,0.18836835358041557,bara1370,converged,0.44060182657827074,2.2832924503639096,Baram Kayan,Austronesian,Papunesia
friendcombo,-7.115434662114527,0.041879819279279716,converged,-6.634357638457906,0.20659827721144663,chan1310,converged,0.4810770236566215,2.282145796875623,Chantyal,Sino-Tibetan,Eurasia
smellcombo,-6.649754599062027,0.027501063264626067,converged,-6.382123615072738,0.11405691953666039,toke1240,converged,0.26763098398928964,2.2810968146031816,Tokelau,Austronesian,Papunesia
lovecombo,-7.2414972933615696,0.04056819759659886,converged,-6.813413586204587,0.18335786719932054,tokp1240,converged,0.42808370715698274,2.2795614216369975,Tok Pisin,Indo-European,Papunesia
kangaroocombo,-9.974158515696645,0.09394488623664612,converged,-8.642885606050923,0.5774011827130451,sene1264,converged,1.3312729096457225,2.2757042348172583,Seneca,Iroquoian,North America
sightcombo,-5.793861362207853,0.028055999888217463,converged,-5.48174208612758,0.1342573611943222,tele1256,converged,0.31211927608027246,2.2756268501462937,Telefol,Nuclear Trans New Guinea,Papunesia
bondagecombo,-8.589572743019973,0.03563769860906533,converged,-7.976153789058585,0.26730714793494315,corn1251,converged,0.6134189539613883,2.274682725217539,Cornish,Indo-European,Eurasia
yamcombo,-8.055081664354399,0.10430955576319355,converged,-7.468810849798468,0.23581137564771612,masb1238,converged,0.5862708145559301,2.273674606544852,Masbatenyo,Austronesian,Papunesia
timecombo,-4.836628416382965,0.021534509963855964,converged,-4.613229068080442,0.09590772123038804,gras1249,converged,0.2233993483025225,2.2727297581998487,Grass Koiari,Koiarian,Papunesia
grasscombo,-6.671180427674576,0.04912275979223496,converged,-6.3576111595135885,0.12921129398296757,ralu1237,converged,0.31356926816098785,2.268396726910381,Raluana,Austronesian,Papunesia
starscombo,-7.544033541690979,0.04148278029983163,converged,-7.055839656457453,0.21120634556912948,ralu1237,converged,0.48819388523352636,2.2681206191234407,Raluana,Austronesian,Papunesia
seacombo,-7.310907806847608,0.09167122505826253,converged,-6.792066158063456,0.20959127514865616,masb1238,converged,0.5188416487841518,2.2680398585002655,Masbatenyo,Austronesian,Papunesia
tastecombo,-7.2948557767451625,0.03374265131408828,converged,-6.815544638467601,0.20862871081629428,coma1245,converged,0.4793111382775619,2.267964520462089,Comanche,Uto-Aztecan,North America
birdcombo,-5.986499253692666,0.04342268720815897,converged,-5.634256603737384,0.14922849724384882,gaaa1244,converged,0.352242649955282,2.26642497923287,Ga,Atlantic-Congo,Africa
fruitcombo,-6.1748987033347085,0.05551418260451914,converged,-5.914998860560312,0.10034718870360106,tong1325,converged,0.2598998427743968,2.2663151816700093,Tonga,Austronesian,Papunesia
sandcombo,-7.658932314676034,0.04799280291831727,converged,-7.317347911554274,0.14290455802761037,mamp1244,converged,0.3415844031217601,2.2659268093194944,Mampruli,Atlantic-Congo,Africa
emotioncombo,-4.772394832242379,0.027122848108889847,converged,-4.447212949287317,0.14092873489562016,gras1249,converged,0.32518188295506256,2.2658388830062233,Grass Koiari,Koiarian,Papunesia
friendcombo,-7.115434662114527,0.041879819279279716,converged,-6.704842647349643,0.17638409109557637,toke1240,converged,0.41059201476488383,2.264862898143711,Tokelau,Austronesian,Papunesia
