combo_name,estimate_set,se_set,convergence_set,estimate,se,glottocode,convergence,delta,zeta,langname,langfamily,area
honeycombo,-8.43608360052003,0.01997490129292495,converged,-9.395679335107909,0.6522411904856265,ralu1237,converged,-0.9595957345878787,-1.4705389145602792,Raluana,Austronesian,Papunesia
friendcombo,-7.191120159420484,0.018013854601172444,converged,-7.9719354548908425,0.5306223547941236,ngal1292,converged,-0.7808152954703589,-1.470661254323073,Ngalkbun,Gunwinyguan,Australia
ferncombo,-8.99298416019527,0.03198753508004464,converged,-10.830050912449131,1.2486463851266625,yiry1245,converged,-1.837066752253861,-1.4707640727378875,Yir-Yoront,Pama-Nyungan,Australia
judgecombo,-7.833395678957216,0.016504900048793753,converged,-8.95946965066987,0.7654274530218523,nenn1238,converged,-1.1260739717126542,-1.4708281856899266,Nen,Yam,Papunesia
bodypartscombo,-3.047864752694266,0.010947548202851662,converged,-3.3423922296827415,0.19991840775123548,tuvi1240,converged,-0.29452747698847537,-1.471034489183962,Tuvinian,Turkic,Eurasia
timecombo,-4.984986926966306,0.010804184222237478,converged,-5.367557109439405,0.2598068318418548,fuyu1242,converged,-0.38257018247309915,-1.4712461923246845,Fuyug,isolate_fuyu1242,Papunesia
battlecombo,-6.950182450812973,0.014744713238035154,converged,-7.600697690346581,0.4419004359940151,gela1263,converged,-0.6505152395336085,-1.4712667598657825,Gela,Austronesian,Papunesia
battlecombo,-6.950182450812973,0.014744713238035154,converged,-7.572348466299789,0.42261290552707814,misi1242,converged,-0.6221660154868163,-1.4712936602250193,Mising-Padam-Miri-Minyong,Sino-Tibetan,Eurasia
lioncombo,-8.434161454109958,0.022704167005997176,converged,-10.018366415367838,1.0764806679215788,mali1284,converged,-1.5842049612578801,-1.4713248191843753,Mali,Baining,Papunesia
timecombo,-4.984986926966306,0.010804184222237478,converged,-5.35694761213518,0.2525744535479198,bant1281,converged,-0.37196068516887415,-1.4713318716892294,Bantawa,Sino-Tibetan,Eurasia
lioncombo,-8.434161454109958,0.022704167005997176,converged,-9.629156036746293,0.8116636390621925,sout3283,converged,-1.194994582636335,-1.4717024208311593,South Yorkshire English,Indo-European,Eurasia
cloudcombo,-7.786912667347285,0.01791501830710695,converged,-8.05706074977417,0.18267216081094245,hung1274,converged,-0.2701480824268847,-1.4718073143445263,Hungarian,Uralic,Eurasia
ricecombo,-7.877688511570588,0.038951218305858896,converged,-8.840899021926111,0.6532470492774586,kirg1245,converged,-0.9632105103555233,-1.4718822987376976,Kirghiz,Turkic,Eurasia
horsecombo,-6.964317756998286,0.028685137856361405,converged,-7.669731670632163,0.47838844151930177,yaoo1241,converged,-0.7054139136338771,-1.4719193104205828,Yao,Atlantic-Congo,Africa
weathercombo,-5.324317575430626,0.011647657090375789,converged,-5.7354238768567,0.27903552877657883,nucl1347,converged,-0.4111063014260745,-1.4720297673893832,Wolof,Atlantic-Congo,Africa
treecombo,-5.9132693255398046,0.025006020353151255,converged,-6.484193985997284,0.3870372027787118,kaza1248,converged,-0.5709246604574796,-1.4720465330142558,Kazakh,Turkic,Eurasia
coconutcombo,-8.675807515152709,0.03834317314845611,converged,-9.325378468174327,0.43959776323208,slov1269,converged,-0.6495709530216178,-1.472059414042403,Slovak,Indo-European,Eurasia
obligationcombo,-7.163245724937165,0.018895870680860103,converged,-8.114908113352119,0.646167053845778,dhar1247,converged,-0.9516623884149533,-1.472151411502807,Dhargari,Pama-Nyungan,Australia
friendcombo,-7.191120159420484,0.018013854601172444,converged,-8.236428680943808,0.7098140952600344,bafa1249,converged,-1.0453085215233244,-1.4721771123791056,Bafanji,Atlantic-Congo,Africa
cattlecombo,-6.738992716797813,0.020778868512332953,converged,-7.463628548483628,0.4917162760945673,mala1533,converged,-0.7246358316858155,-1.47237285380799,Malacca-Batavia Portuguese Creole,Indo-European,Eurasia
horsecombo,-6.964317756998286,0.028685137856361405,converged,-7.971903527030619,0.6836328474397491,agus1235,converged,-1.0075857700323336,-1.472573985565503,Agusan Manobo,Austronesian,Papunesia
fishcombo,-6.7395618914832784,0.028320746274668903,converged,-7.651042319510611,0.6182787429302657,mexi1248,converged,-0.9114804280273328,-1.4726783346847685,Mexican Spanish,Indo-European,Eurasia
dancecombo,-7.390116822409382,0.01815159627019227,converged,-7.974739982654532,0.39655451127260455,sume1241,converged,-0.5846231602451502,-1.4727147351471637,Sumerian,isolate_sume1241,Eurasia
smellcombo,-6.869497908761777,0.01143839207589739,converged,-7.270227399771651,0.27185417946617124,bamb1269,converged,-0.40072949100987376,-1.4727573706453805,Bambara,Mande,Africa
basketcombo,-7.611097103896842,0.022791026261100498,converged,-8.59851726226464,0.6700536147464482,bret1244,converged,-0.9874201583677973,-1.472791791172054,Breton,Indo-European,Eurasia
deercombo,-8.324308108589069,0.021543480610939244,converged,-9.464384991973441,0.7737494914431166,saba1279,converged,-1.1400768833843724,-1.4728736386056076,Sabaic,Afro-Asiatic,Eurasia
judgecombo,-7.833395678957216,0.016504900048793753,converged,-8.961533377748626,0.7654273632786533,awap1236,converged,-1.1281376987914102,-1.473523907717554,Awa,Nuclear Trans New Guinea,Papunesia
battlecombo,-6.950182450812973,0.014744713238035154,converged,-7.837021856312862,0.6016664955595661,jeha1242,converged,-0.8868394054998898,-1.4735293206015225,Jehai,Austroasiatic,Eurasia
raincombo,-6.888404130277064,0.01477398495901404,converged,-7.673589885350672,0.5326509624565472,phal1254,converged,-0.7851857550736074,-1.473542625508249,Palula,Indo-European,Eurasia
shrubcombo,-7.49432659464595,0.02270376426989195,converged,-8.688075373040434,0.8097752481881538,kara1499,converged,-1.1937487783944833,-1.4735938971767804,Kalamang,West Bomberai,Papunesia
obligationcombo,-7.163245724937165,0.018895870680860103,converged,-8.01560786783546,0.5780836074983283,beja1238,converged,-0.8523621428982944,-1.4736746467550699,Beja,Afro-Asiatic,Africa
swordcombo,-8.110362925925639,0.022901429103418004,converged,-9.208732596482895,0.7449661332049831,wikm1247,converged,-1.0983696705572559,-1.4736925415350581,Wik-Mungkan,Pama-Nyungan,Australia
swordcombo,-8.110362925925639,0.022901429103418004,converged,-9.739878474245982,1.1052917740679873,akaw1239,converged,-1.6295155483203434,-1.473969059786291,Akawaio-Ingariko,Cariban,South America
buildingcombo,-6.898112267815181,0.014676508417575786,converged,-7.5296878488459775,0.4282050026379508,sout2789,converged,-0.6315755810307966,-1.474071846173566,Central Dagaare,Atlantic-Congo,Africa
ricecombo,-7.877688511570588,0.038951218305858896,converged,-9.560643336087727,1.140960907231137,muru1266,converged,-1.6829548245171395,-1.4741740534673102,Muruwari,Pama-Nyungan,Australia
judgecombo,-7.833395678957216,0.016504900048793753,converged,-8.29967593926401,0.3158027670304494,chuu1238,converged,-0.46628026030679326,-1.4744796401978668,Chuukese,Austronesian,Papunesia
ferncombo,-8.99298416019527,0.03198753508004464,converged,-10.834758725312646,1.2486463405290866,toho1245,converged,-1.841774565117376,-1.4745332219530445,Tohono O'odham,Uto-Aztecan,North America
fruitcombo,-6.715363826685706,0.022261000124047428,converged,-7.561885231490804,0.573627295864984,shek1244,converged,-0.846521404805098,-1.4746241896049765,Shekkacho,Ta-Ne-Omotic,Africa
