word,estimate_set,se_set,convergence_set,estimate,se,family,convergence,delta,zeta
ice_group,-7.740709199312054,0.027783456402679194,converged,-7.99022521901548,0.677252273035415,Mailuan,converged,-0.2495160197034263,-0.3681144125954841
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.561230404339571,0.4286758271651375,Saharan,converged,-0.16191474695513897,-0.3770063299751637
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.0373178588108285,0.2975311901509253,South Bougainville,converged,-0.11567184552859011,-0.3883853258486534
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.580683089282611,0.39242150424981076,Caddoan,converged,-0.15554751183572613,-0.39616826818809436
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.460952807664656,0.0894840668070115,Nuclear Trans New Guinea,converged,-0.035817230217770835,-0.39623622447350526
ice_group,-7.740709199312054,0.027783456402679194,converged,-7.90745055411476,0.4169998916595637,Central Sudanic,converged,-0.16674135480270635,-0.39897489211555714
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.501154948021509,0.1868377859045227,Hmong-Mien,converged,-0.07601937057462393,-0.4059235053656243
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.581547373709933,0.4353892661678928,Koiarian,converged,-0.18223171632550095,-0.4177939851355068
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.553970903878322,0.3657813867097845,Khoe-Kwadi,converged,-0.15465524649389017,-0.4217285647583346
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.531815765496625,0.24628380676152176,Central Sudanic,converged,-0.10668018804974011,-0.43257655771769177
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.664180537179572,0.4379790442731756,isolate_tonk1249,converged,-0.1911476386408717,-0.4360839014358086
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.463622105107098,0.08580891726694186,Algic,converged,-0.0384865276602131,-0.44361284484149727
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.595562073742326,0.3808569546579093,isolate_tonk1249,converged,-0.17042649629544115,-0.44722949139435214
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.780677636486394,0.2463303368795891,Kartvelian,converged,-0.11250271611322837,-0.45622443148037767
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.592459150460777,0.36405314840899766,Mirndi,converged,-0.167323573013892,-0.45932961001165684
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.079447081166159,0.3261451067328773,Tupian,converged,-0.1578010678839208,-0.48343622967421396
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.074522937239196,0.31159283446286623,Cariban,converged,-0.15287692395695718,-0.49018523869402975
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.385800495536083,0.6533618702721966,Abkhaz-Adyge,converged,-0.32072215673655613,-0.4904242464739789
ice_group,-7.740709199312054,0.027783456402679194,converged,-8.07791149564738,0.6772467154499172,Surmic,converged,-0.3372022963353256,-0.49748325698026963
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.674056193009271,0.546533658309913,Nyulnyulan,converged,-0.27474053562483913,-0.5021204477831743
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.407049916705014,0.6713456648603314,isolate_savo1255,converged,-0.34197157790548705,-0.5089344797215345
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.551354327698933,0.24678489157971126,Mongolic-Khitan,converged,-0.12621875025204776,-0.5107668971404865
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.55633137312415,0.25011581735100064,Mangarrayi-Maran,converged,-0.13119579567726536,-0.5238555976473991
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.713204946612509,0.4566280572278172,Dajuic,converged,-0.2401720480738092,-0.5255837701275232
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.5991672539417765,0.23841035690662785,Cochimi-Yuman,converged,-0.12613435540307627,-0.5276479828790421
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.689024967977007,0.5465329314260668,Tuu,converged,-0.289709310592575,-0.5294783365699707
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.631470494635569,0.3862916906112395,West Bomberai,converged,-0.20633491718868413,-0.5338501959917747
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.5950645189573995,0.31533723711351136,isolate_yama1264,converged,-0.16992894151051452,-0.5384372577673512
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.862507692023388,0.3580240844346643,Eastern Jebel,converged,-0.1943327716502221,-0.5425163263741539
ice_group,-7.740709199312054,0.027783456402679194,converged,-7.985549924844799,0.4426537816839033,Arawakan,converged,-0.24484072553274494,-0.5520338411195996
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.560690083099148,0.2898091023282437,Gunwinyguan,converged,-0.16137442571471627,-0.5545708714006289
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.604953664503759,0.23165121999792213,Koreanic,converged,-0.13192076596505853,-0.5678659893500263
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.316822932053191,0.43885828269229404,Mangarrayi-Maran,converged,-0.2517445932536644,-0.5724572851359631
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.324049059851885,0.4514002903916982,Kru,converged,-0.25897072105235797,-0.5725914939549693
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.7266958777234,0.09953280180099017,Uralic,converged,-0.058520957350234326,-0.5841213622516788
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.7422262812419715,0.4495420891466047,Abkhaz-Adyge,converged,-0.2691933827032713,-0.5983647535201367
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.896347949998266,0.38060849659641516,isolate_wara1303,converged,-0.22817302962510055,-0.599225486305429
