word,estimate_set,se_set,convergence_set,estimate,se,glottocode,convergence,delta,zeta,langname,area,langfamily,longitude,latitude,population,subsistence
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.740280880786028,0.3174484180771969,kosr1238,converged,-0.10943149590655654,-0.34448253688436786,Kosraean,Papunesia,Austronesian,162.98,5.31,8000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.035565379085941,0.21946057874490793,tere1278,converged,-0.0760599745356938,-0.34629707036084156,Terei,Papunesia,South Bougainville,155.745,-6.70051,26500,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.586848730629446,0.28853961614188095,djin1251,converged,-0.10065071587655527,-0.3486448054232554,Jingulu,Australia,Mirndi,133.659,-17.165,100,hunter-gatherer
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.735614398185414,0.15797488586002348,bodo1269,converged,-0.05522999483461177,-0.349148605581195,Bodo-Mech,Eurasia,Sino-Tibetan,92,26.1,1543300,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.594315753290609,0.309470417292388,tali1258,converged,-0.108117738537719,-0.3492041581055198,Talinga-Bwisi,Africa,Atlantic-Congo,29.9494,0.676185,99400,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.039212704000211,0.22730528900021446,sema1266,converged,-0.07970729944996346,-0.35039790126006276,Semai,Eurasia,Austroasiatic,101.477,4.13257,43900,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.3992787519054355,0.37089503043449423,clas1250,converged,-0.130313474200495,-0.35096888446376096,Classical Nahuatl,North America,Uto-Aztecan,263.03,19.72,5500000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.044436538355339,0.24159453035883738,utes1238,converged,-0.08493113380509154,-0.3513098164751036,Ute-Southern Paiute,North America,Uto-Aztecan,249.695,40.0965,1980,hunter-gatherer
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.770442154661155,0.25602265994789286,clas1250,converged,-0.09005775131035243,-0.35157903302321364,Classical Nahuatl,North America,Uto-Aztecan,263.03,19.72,5500000,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.73053669876182,0.2822689626619127,west2763,converged,-0.09968731388234797,-0.3528539000945462,Western Neo-Aramaic,Eurasia,Afro-Asiatic,36.484,33.8162,15000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.7718551698589415,0.25901309521946997,zand1248,converged,-0.0914707665081389,-0.35297659761987227,Zande,Africa,Atlantic-Congo,26.7157,4.62047,1142000,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.48418595068025,0.16539987815156432,haus1257,converged,-0.05871995110870376,-0.3534417141437276,Hausa,Africa,Afro-Asiatic,8.7804,11.1513,24060500,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.42362113724316,0.4372257496830436,fore1270,converged,-0.15465585953821925,-0.3534455794633369,Fore,Papunesia,Nuclear Trans New Guinea,145.5065,-6.64473,17000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.041610527769865,0.23094269627192357,sene1264,converged,-0.08210512321961705,-0.3552623476912673,Seneca,North America,Iroquoian,282.47,42.56,175,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.569015871637283,0.23248280589294157,kyak1244,converged,-0.08281785688439225,-0.35594402170060707,Kyaka,Papunesia,Nuclear Trans New Guinea,144.119,-5.52462,15400,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.424764323943526,0.4372256500533593,arta1239,converged,-0.15579904623858543,-0.3560582629744169,Arta,Papunesia,Austronesian,121.656,16.4185,100,hunter-gatherer
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.567390685910421,0.3970749509667698,mang1401,converged,-0.141924686338875,-0.3571485355788848,Mangareva,Papunesia,Austronesian,225.03,-23.1095,1600,hunter-gatherer
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.551535201384448,0.35258770681142476,pohn1238,converged,-0.1260692018129017,-0.35720296431963294,Pohnpeian,Papunesia,Austronesian,158.223,6.87212,29000,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.560298720569451,0.2066950442720989,mamp1244,converged,-0.07410070581656036,-0.35813582354560247,Mampruli,Africa,Atlantic-Congo,-0.74675,10.3884,220000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.788494318319785,0.29935375922318813,kapi1249,converged,-0.10810991496898215,-0.3610106949275859,Kapingamarangi,Papunesia,Austronesian,154.797223,1.039166,3000,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.603078405892098,0.3235924051848822,khwa1238,converged,-0.11688039113920734,-0.36104543854428583,Khwarezmian,Eurasia,Indo-European,60.75,41.68,5000000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.748851512721403,0.18913190996995613,anei1239,converged,-0.06846710937060063,-0.36167186149231056,Aneityum,Papunesia,Austronesian,169.825,-20.1864,900,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.596114454407908,0.3034637034270112,ncan1245,converged,-0.1099164396550174,-0.362034171399285,Ncane-Mungong,Africa,Atlantic-Congo,10.5312,6.50696,15500,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.769497834017968,0.24579154903841247,boko1267,converged,-0.08911343066716526,-0.3623579783804341,Bokobaru,Africa,Mande,3.80058,9.52724,30000,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.565264625431802,0.38545154239566565,cent2087,converged,-0.13979862586025593,-0.36238978548228856,Coastal-Naga Bikol,Papunesia,Austronesian,123.403,13.7574,2500000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.055260941632909,0.2626414196620785,ataa1240,converged,-0.09575553708266149,-0.3643809473749829,Ata,Papunesia,Austronesian,122.9,9.715,100,hunter-gatherer
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.428489652419965,0.43722532617684123,enga1252,converged,-0.15952437471502456,-0.36457228169093986,Enga,Papunesia,Nuclear Trans New Guinea,143.685,-5.45619,165000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.782019251146036,0.2776666855651559,tele1256,converged,-0.1016348477952338,-0.36587441814756766,Telefol,Papunesia,Nuclear Trans New Guinea,141.731,-5.07444,5400,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.790780643915663,0.5766912844359242,savo1255,converged,-0.2114279451628791,-0.36646365283056775,Savosavo,Papunesia,isolate_savo1255,159.814,-9.12853,2420,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.576294940726581,0.4108345166501738,misk1235,converged,-0.15082894115503453,-0.36686250849806185,Mískito,North America,Misumalpan,275.7058,15.1576,183000,hunter-gatherer
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.772606819831641,0.25059344286049196,uppe1395,converged,-0.09222241648083873,-0.36782178692457773,Upper Sorbian,Eurasia,Indo-European,14.4098,51.2403,18000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.755766899791977,0.20384134743875737,aleu1260,converged,-0.07538249644117467,-0.36951469613167065,Aleut,North America,Eskimo-Aleut,185.71,52.1228,490,hunter-gatherer
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.016388474152103,0.15345070370254446,cree1270,converged,-0.05688306960185585,-0.3700813040533823,Creek,North America,Muskogean,272.5,31,4300,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.631687126661548,0.14016476371489442,zulu1248,converged,-0.052334427908764525,-0.3706690266763562,Zulu,Africa,Atlantic-Congo,30.2,-28.9,10231000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.77678925547464,0.5315567333652554,tali1258,converged,-0.1974365567218559,-0.37124154232758577,Talinga-Bwisi,Africa,Atlantic-Congo,29.9494,0.676185,99400,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.043552340160951,0.22618841140580467,nanc1247,converged,-0.08404693561070342,-0.37129682875053255,Nancowry,Eurasia,Austroasiatic,93.3921,7.94812,930,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.727057555291015,0.25868282192497316,anda1287,converged,-0.09620817041154339,-0.3715264958162972,Andalusian Arabic,Eurasia,Afro-Asiatic,-5.2,36.54,500000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.048710133467037,0.23984427429526423,hili1240,converged,-0.08920472891678966,-0.37167619411227004,Hiligaynon,Papunesia,Austronesian,122.974,10.4018,5770000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.777134626234163,0.5315567053165207,urak1238,converged,-0.19778192748137968,-0.37189096534246624,Urak Lawoi',Eurasia,Austronesian,99.0768,7.5258,3000,hunter-gatherer
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.593578239309956,0.28853880715281954,gari1256,converged,-0.10738022455706542,-0.3719562451796299,Garifuna,North America,Arawakan,273.09090000000003,15.3529,130800,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.760984758199308,0.34952091665825064,shek1244,converged,-0.1301353733198365,-0.3721114870697732,Shekkacho,Africa,Ta-Ne-Omotic,35.3922,7.27424,54900,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.792042246694885,0.29935333873862147,papi1253,converged,-0.11165784334408269,-0.37285879107511566,Papiamento,South America,Indo-European,290.06012,12.48485,239400,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.728763376807819,0.2616013722533445,turk1304,converged,-0.0979139919283476,-0.373904111539725,Turkmen,Eurasia,Turkic,59.17574,37.08719,5930000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.0210115641885045,0.16402925947314131,hmon1264,converged,-0.061506159638256896,-0.3744291585675136,Hmong Njua,Eurasia,Hmong-Mien,101.95,22.5638,210000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.68924345768548,0.29224655692316265,clas1252,converged,-0.10989075893269629,-0.3753878898899814,Classical Syriac,Eurasia,Afro-Asiatic,42.1432,37.1129,200000,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.542768758486403,0.15025051036679496,tokp1240,converged,-0.056570743733512785,-0.37578156266525403,Tok Pisin,Papunesia,Indo-European,147.303,-9.41971,125630,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.793104175223432,0.2993532131733003,cahu1264,converged,-0.11271977187262916,-0.37640504444669715,Cahuilla,North America,Uto-Aztecan,243.309,33.5324,100,hunter-gatherer
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.053292576784327,0.24742748597777017,fore1270,converged,-0.09378717223407929,-0.37880826174933613,Fore,Papunesia,Nuclear Trans New Guinea,145.5065,-6.64473,17000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.746165003925284,0.4400301287214892,tiwi1244,converged,-0.1668123051724999,-0.3788111025219533,Tiwi,Australia,isolate_tiwi1244,130.949,-11.6308,1830,hunter-gatherer
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.061864647131431,0.2691957570426537,bong1285,converged,-0.10235924258118345,-0.38003676652469465,Bongo,Africa,Central Sudanic,27.9918,7.4145,10100,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.546382576236222,0.1579267450203069,halh1238,converged,-0.0601845614833314,-0.3804245453598162,Halh Mongolian,Eurasia,Mongolic-Khitan,106.28874,48.32397,2332660,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.7990637691736895,0.5766905218236091,bela1256,converged,-0.21971107042090576,-0.38082112444317767,Belanda Bor,Africa,Nilotic,27.8232,6.6503,8000,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.602104577364403,0.30346290454205366,komn1238,converged,-0.11590656261151278,-0.38176497391577485,Kómnjo,Papunesia,Yam,141.5878,-8.70216,200,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.712661856566496,0.2138035324270701,koon1244,converged,-0.08181247168702388,-0.38206699062611305,South-Central Koongo,Africa,Atlantic-Congo,14.4771,-5.57722,5000000,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.772204598804446,0.36900706273051687,mesk1242,converged,-0.14135521392497452,-0.38287203011146353,Meskwaki,North America,Algic,271,44,250,hunter-gatherer
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.406508588355994,0.35864839762592005,chan1310,converged,-0.1375433106510533,-0.3830613175600209,Chantyal,Eurasia,Sino-Tibetan,83.4488,28.684,2000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.754143810378772,0.4555449234039634,mexi1248,converged,-0.17479111162598837,-0.38343060217493335,Mexican Spanish,Eurasia,Indo-European,-1.11788,40.4414,120000000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.783051349545444,0.2656492339229149,ndau1241,converged,-0.102666946194641,-0.3862940148526633,Ndau,Africa,Atlantic-Congo,33.1739,-20.1239,2380000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.784874099430071,0.531556079301245,guar1292,converged,-0.20552140067728697,-0.3864440143327466,Guarayu,South America,Tupian,298.3066,-15.8247,5930,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.773625712266534,0.49920431582028657,rung1259,converged,-0.19427301351375004,-0.38894049514979384,Rungus,Papunesia,Austronesian,116.743,6.83989,15000,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.532965480911791,0.1194832010044061,goan1235,converged,-0.04676746615890082,-0.39021992766816777,Goan Konkani,Eurasia,Indo-European,74.2098,15.2732,3630000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.79483942353416,0.2931408987638066,rong1269,converged,-0.11445502018335763,-0.390293040043643,Rongga,Papunesia,Austronesian,120.702,-8.84604,2120,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.537772844749701,0.2856338461719099,tang1336,converged,-0.11230684517815437,-0.3925966433655797,East-Central Tangkhul Naga,Eurasia,Sino-Tibetan,94.3567,25.0489,125000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.066969876025295,0.27284933060865096,suda1236,converged,-0.10746447147504767,-0.3936542792816636,Sudanese Arabic,Africa,Afro-Asiatic,33.3179,17.8021,16520000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.409292472915342,0.3534824105813379,yoga1237,converged,-0.1403271952104017,-0.39651259346952933,Yogad,Papunesia,Austronesian,121.718,16.7015,16000,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.588981280410108,0.4108336263317893,area1240,converged,-0.1635152808385616,-0.39772046039720954,'Are'are,Papunesia,Austronesian,161.158,-9.20699,17900,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.735161466076539,0.2616010305996435,yaki1237,converged,-0.10431208119706703,-0.3983370109676012,Northwest Sahaptin,North America,Sahaptian,239.244,46.2655,3000,hunter-gatherer
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.7998739437885245,0.2993524158230162,hida1246,converged,-0.11948954043772186,-0.39901238923853005,Hidatsa,North America,Siouan,258,47.33,100,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.770517460642963,0.3495196903384175,kara1499,converged,-0.13966807576349094,-0.39937087190180126,Kalamang,Papunesia,West Bomberai,132.678,-3.47037,240,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.780526706456337,0.2505927944175834,toar1246,converged,-0.1001423031055344,-0.39941065843125184,Toaripi,Papunesia,Eleman,146.206,-8.07231,23000,hunter-gatherer
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.750201895468517,0.42721219301834046,chek1238,converged,-0.17084919671573306,-0.39960109974702535,Cheke Holo,Papunesia,Austronesian,159.625,-8.27055,10800,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.591385028666032,0.41083345890726514,tele1256,converged,-0.16591902909448564,-0.4035672944758135,Telefol,Papunesia,Nuclear Trans New Guinea,141.731,-5.07444,5400,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.720944066757709,0.2228439499332233,swat1243,converged,-0.0900946818782371,-0.4037253179397026,Swati,Africa,Atlantic-Congo,31.5,-26,2034200,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.439255235747415,0.4210319275586959,nenn1238,converged,-0.17028995804247415,-0.40411914819801154,Nen,Papunesia,Yam,142.032,-8.62183,250,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.604721011053249,0.29306836965080957,bond1245,converged,-0.11852299630035823,-0.40421502206023957,Bondo,Eurasia,Austroasiatic,83.8141,19.1512,9000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.309238663462252,0.09784968244501198,tibe1272,converged,-0.04027338575731143,-0.4053274530363994,Tibetan,Eurasia,Sino-Tibetan,90.1872,28.3681,1269080,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.060903628960724,0.24959484494347278,egyp1246,converged,-0.10139822441047652,-0.405997586960708,Egyptian,Africa,Afro-Asiatic,30.834959,28.381735,1500000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.782452320073948,0.4992036814243279,thay1249,converged,-0.20309962132116421,-0.4066121491765624,Thayore,Australia,Pama-Nyungan,142.034,-14.8159,150,hunter-gatherer
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.538123344830456,0.27644314974265594,egyp1253,converged,-0.11265734525890991,-0.4068739038018717,Egyptian Arabic,Africa,Afro-Asiatic,31,31,53410000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.38524243363696,0.28503072150556097,tson1249,converged,-0.11627715593201948,-0.40720023430277136,Tsonga,Africa,Atlantic-Congo,31.8105,-23.5754,3650000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.381501057691045,0.27444917369818117,cent2050,converged,-0.11253577998610442,-0.4092339441373351,Central Kanuri,Africa,Saharan,13.13,11.8,3240500,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.070006620098596,0.26919421801402055,west1510,converged,-0.11050121554834824,-0.4102684176541538,Western Ojibwa,North America,Algic,257.475,50.5664,10000,hunter-gatherer
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.055061004614778,0.23226052242275155,west2599,converged,-0.09555560006453057,-0.41111893950488676,West Kewa,Papunesia,Nuclear Trans New Guinea,143.73,-6.32097,45000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.817194086961069,0.5766888744759471,wand1263,converged,-0.2378413882082855,-0.412247244675759,Wandarang,Australia,Mangarrayi-Maran,135.705,-14.2996,2000,hunter-gatherer
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.059185945085032,0.2398427983590085,teop1238,converged,-0.09968054053478426,-0.4153267664707803,Teop,Papunesia,Austronesian,154.971,-5.67474,5000,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.493933041987857,0.16373933677659747,oriy1255,converged,-0.06846704241631052,-0.4162522796810903,Odia,Eurasia,Indo-European,85,21,34463280,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.5820419567239625,0.3754895227185547,rabh1238,converged,-0.15657595715241612,-0.4166303451359091,Rabha,Eurasia,Sino-Tibetan,91.1689,25.8248,50000,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.5973692414114025,0.41083304384179675,baba1267,converged,-0.17190324183985606,-0.41812320495942795,Baba Malay,Eurasia,Austronesian,103.076,1.75414,15000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.802450801542319,0.5315546754562792,west2624,converged,-0.22309810278953535,-0.4194947757798857,Western Huasteca Nahuatl,North America,Uto-Aztecan,261.2289,21.3711,400000,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.742890249639994,0.26612580895518567,osag1243,converged,-0.11204086476052222,-0.42059095601188856,Osage,North America,Siouan,263.7051,36.7828,100,hunter-gatherer
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.7700122585928,0.2127072840034111,raro1241,converged,-0.08962785524199735,-0.4210584496220279,Southern Cook Island Maori,Papunesia,Austronesian,200.22,-21.23,32300,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.050367076425931,0.21557213218764412,gung1250,converged,-0.09086167187568339,-0.42113807551156196,Gungu,Africa,Atlantic-Congo,31.4819,2.06754,49000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.794110534891341,0.26934641957235556,yeyi1239,converged,-0.11372613154053823,-0.4220369976445401,Yeyi,Africa,Atlantic-Congo,23.6088,-18.9178,24000,other
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.062525971484529,0.24343381350051937,kwan1273,converged,-0.10302056693428163,-0.4229196362434403,Kwangali,Africa,Atlantic-Congo,19.256,-17.9026,84000,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.763373557742102,0.31280115777657125,tana1290,converged,-0.13252417286263007,-0.42336578799796903,Tanacross,North America,Athabaskan-Eyak-Tlingit,216.662,63.4046,100,hunter-gatherer
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.408626873440665,0.3283022143018675,plau1238,converged,-0.13966159573572412,-0.4248189630246157,Plautdietsch,North America,Indo-European,250.646132,49.578028,84900,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.623828179265268,0.3235892964761501,nort2875,converged,-0.13763016451237764,-0.42514590853989664,Northern Alta,Papunesia,Austronesian,121.454,15.6913,200,hunter-gatherer
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.824643844031214,0.576688206188216,dhar1247,converged,-0.2452911452784301,-0.42516029958876184,Dhargari,Australia,Pama-Nyungan,114.847,-24.0601,100,hunter-gatherer
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.072580111466416,0.2657996344504938,cari1275,converged,-0.11307470691616839,-0.4251790503513842,Caribbean Hindustani,South America,Indo-European,304.666832,5.722918,150000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.77320550857389,0.21694377650212116,tuwa1243,converged,-0.09282110522308695,-0.42755656991323376,Tuwali Ifugao,Papunesia,Austronesian,121.113,16.6646,30000,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.826806276574329,0.5766880131353823,ying1247,converged,-0.24745357782154542,-0.42890856231431856,Yinggarda,Australia,Pama-Nyungan,115.58,-25.4446,100,hunter-gatherer
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.716210533750354,0.3179432972199413,mara1382,converged,-0.13685783499757065,-0.42983500887341947,Mara Chin,Eurasia,Sino-Tibetan,93.0387,22.1138,42000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.798124896331317,0.27333904547838916,paiw1248,converged,-0.11774049298051459,-0.4305577356708648,Paiwan,Papunesia,Austronesian,120.806,22.3271,66100,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.784430195284015,0.24151024529546672,jica1244,converged,-0.1040457919332125,-0.4305682980925309,Jicarilla Apache,North America,Athabaskan-Eyak-Tlingit,252.993,36.8079,680,hunter-gatherer
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.82783436513408,0.5766879214982695,goem1240,converged,-0.24848166638129587,-0.43069060527560915,Goemai,Africa,Afro-Asiatic,9.72453,8.74455,200000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.80699542978283,0.2931395289900284,wilt1234,converged,-0.1266110264320277,-0.4317471881853669,Wiltshire-Hampshire,Eurasia,Indo-European,-1,53,2564305,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.809161810215633,0.5315541459248048,dehu1237,converged,-0.2298091114628491,-0.43211401808851363,Dehu,Papunesia,Austronesian,167.229,-20.8892,11300,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.709343640167096,0.06645043189082961,thai1261,converged,-0.0289592368162932,-0.432563870329147,Thai,Eurasia,Tai-Kadai,100.671,14.192,20230000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.437193713260751,0.38661793496387437,midd1344,converged,-0.16822843555581013,-0.43469546005245663,Middle Chinese,Eurasia,Sino-Tibetan,108.9,34.27,65000000,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.776489222630164,0.334507323895023,pang1290,converged,-0.145639837750692,-0.4351135334080509,Pangasinan,Papunesia,Austronesian,120.365,15.9377,1160000,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.7580041945020906,0.29188763713022914,temi1246,converged,-0.12715480962261871,-0.4352712449653989,Temiar,Eurasia,Austroasiatic,101.438,4.974,25725,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.604503344682515,0.41083255225387144,busa1253,converged,-0.17903734511096836,-0.4354761270868089,Busa,Africa,Mande,4.39929,9.91074,40000,hunter-gatherer
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.624084969159899,0.3161355491748593,kara1499,converged,-0.1378869544070085,-0.4359731189598339,Kalamang,Papunesia,West Bomberai,132.678,-3.47037,240,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.311701000048237,0.09642900552090661,urdu1245,converged,-0.0427357223432967,-0.4362508336304761,Urdu,Eurasia,Indo-European,67,25,59050000,other
snow_group,-7.425465999571546,0.015638920759886255,converged,-7.548518447857755,0.2808140227192648,cent2050,converged,-0.12305244828620854,-0.4375211195464224,Central Kanuri,Africa,Saharan,13.13,11.8,3240500,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.831936182199755,0.5766875568251778,gami1243,converged,-0.2525834834469709,-0.43780051737579156,Yuwaalaraay-Gamilaraay,Australia,Pama-Nyungan,149.543,-29.9037,100,hunter-gatherer
wind_group,-5.959505404550248,0.008824866560647699,converged,-6.077579979261248,0.2691927976636103,mand1425,converged,-0.11807457471100058,-0.4383890621885711,Mandari,Africa,Nilotic,31.2327,5.83656,70000,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.558023977108181,0.16253083760537523,nort2646,converged,-0.07182596235529104,-0.44119158598086594,Northern Pashto,Eurasia,Indo-European,71.33,34,9590000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.454998696595431,0.42103069084037026,wilt1234,converged,-0.1860334188904904,-0.4414816240594896,Wiltshire-Hampshire,Eurasia,Indo-European,-1,53,2564305,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.768362265129086,0.4272112651601104,gaaa1244,converged,-0.18900956637630184,-0.44207755037665253,Ga,Africa,Atlantic-Congo,-0.18598,5.65488,600000,other
smell_group,-6.48619801475289,0.00935661688720496,converged,-6.610626152559848,0.28053844135373157,west2354,converged,-0.12442813780695783,-0.4432868067646813,Western Frisian,Eurasia,Indo-European,5.86091,53.143,467000,other
taste_group,-6.680384403350803,0.0081461392106451,converged,-6.770633546891982,0.2033316653312923,taus1251,converged,-0.09024914354117897,-0.4434961098165359,Tausug,Papunesia,Austronesian,118.88,5.12236,1050000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.354991494585928,0.19287950338219226,akan1250,converged,-0.08602621688098733,-0.44423524313554,Akan,Africa,Atlantic-Congo,-1.33254,6.34756,8300000,other
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.385747946972624,0.2615231898301702,mikm1235,converged,-0.11678266926768366,-0.4455787988931355,Mi'kmaq,North America,Algic,296,46,9290,hunter-gatherer
dance_group,-7.2689652777049405,0.017259019975557535,converged,-7.403942183420611,0.30183681326272,ukra1253,converged,-0.13497690571567045,-0.44645577546495796,Ukrainian,Eurasia,Indo-European,29.945,49.796,31651360,other
ice_group,-7.579352698752784,0.016976519569567937,converged,-7.754854326692305,0.39233402655020666,gulf1241,converged,-0.1755016279395214,-0.44690887567331206,Gulf Arabic,Eurasia,Afro-Asiatic,47.5,30.17,2339000,other
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.796428651158039,0.3690036355311545,dhar1247,converged,-0.16557926627856734,-0.4484889963311398,Dhargari,Australia,Pama-Nyungan,114.847,-24.0601,100,hunter-gatherer
rain_group,-6.630849384879472,0.011841869244688621,converged,-6.784774676168795,0.34155805808805556,west2443,converged,-0.15392529128932342,-0.4503856968825602,Western Victoria,Australia,Pama-Nyungan,143.6694397,-34.13829932,2000,hunter-gatherer
