word,predictor,coefficient,p_val,warnings_m1,warnings_m2
test,avgmonth_tmp,0.10023425085309419,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting')
whirlwind,avgmonth_tmp,0.10046585138991693,0.2810952870905435,,
twin,avgmonth_tmp,0.10077511244992714,0.20363858169746035,,
wink,avgmonth_tmp,0.10124150128399924,0.34735915721495325,,
illness,avgmonth_tmp,0.1014286072312333,0.285475680512274,,
grain,avgmonth_tmp,0.10153274617690333,0.4396351578748657,,
officer,avgmonth_tmp,0.1025172929226174,0.35768725681791175,,
meeting,avgmonth_tmp,0.10265926611274437,0.23372839354561312,,
sap,avgmonth_tmp,0.10314397854847489,0.3062628033213994,,
pool,avgmonth_tmp,0.10401675047924605,0.32202903636106567,,
cough,avgmonth_tmp,0.10409112247870576,0.13244191954602744,,
arrest,avgmonth_tmp,0.10447902719588799,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),Model convergence problem; singular convergence (7). See vignette('troubleshooting')
womb,avgmonth_tmp,0.10470542442129484,0.2363595347762238,,
aid,avgmonth_tmp,0.10515948061483141,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
punishment,avgmonth_tmp,0.10547016888116001,0.36777759591341186,,
defeat,avgmonth_tmp,0.10647772915671924,0.39456969545900744,,
body,avgmonth_tmp,0.10708969554790193,0.04392462694903172,,
branch,avgmonth_tmp,0.10730339262638869,0.14795554843385902,,
pencil,avgmonth_tmp,0.1075255910856545,0.35483312176207843,,
frog,avgmonth_tmp,0.10817862363182676,0.1948023327383611,,
god,avgmonth_tmp,0.10826920457528229,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
speaker,avgmonth_tmp,0.10868428706413114,0.3015198827187503,,
container,avgmonth_tmp,0.1089853712553562,0.40519136707381953,,
design,avgmonth_tmp,0.1094870808297211,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
eyelid,avgmonth_tmp,0.10994169701706913,0.15660802193394832,,
web,avgmonth_tmp,0.10999829075967621,0.15402509162145583,,
firm,avgmonth_tmp,0.11009146504796077,0.21749816915650058,,
garden,avgmonth_tmp,0.11013595374847789,0.38189896792632666,,
size,avgmonth_tmp,0.11021698705829307,0.10721843952386026,,
fin,avgmonth_tmp,0.11082534398497164,0.2614219421805787,,
armpit,avgmonth_tmp,0.11147737986463672,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
lord,avgmonth_tmp,0.11163015109280666,0.46475374648570134,,
nest,avgmonth_tmp,0.11168348308922105,0.11572651483704002,,
flash,avgmonth_tmp,0.11168601382531682,0.059757797637370935,,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting')
oil,avgmonth_tmp,0.11198785766857562,0.1781410923755825,,
completion,avgmonth_tmp,0.11272782221866329,0.38683914112160794,,
skirt,avgmonth_tmp,0.11290606968234582,0.26009167412879175,,
mat,avgmonth_tmp,0.11326910030557168,0.3149174576206947,,
harvest,avgmonth_tmp,0.11412144149454828,0.31840876910141863,,
building,avgmonth_tmp,0.11423535671201857,0.11406066966486299,,
lightning,avgmonth_tmp,0.1149336912745641,0.099822083193946,,
activity,avgmonth_tmp,0.1155500511805397,0.2859632342163638,,Model convergence problem; singular convergence (7). See vignette('troubleshooting')
mourning,avgmonth_tmp,0.11639257897110572,0.2518843319678615,,
pan,avgmonth_tmp,0.11733289597457554,0.279734849927939,,
lamp,avgmonth_tmp,0.11759200506385736,0.24196759673002957,,
spirit,avgmonth_tmp,0.1177449073914307,0.21809357123726938,,
worm,avgmonth_tmp,0.11801942224401359,0.01686548412061284,,
singer,avgmonth_tmp,0.11813525344783744,0.3089494696431756,,
photograph,avgmonth_tmp,0.11816235994592506,0.22937087748058996,,
cooking,avgmonth_tmp,0.11914300543516167,0.16957023500818863,,
foreigner,avgmonth_tmp,0.11982039638690345,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
plow,avgmonth_tmp,0.11999327754557378,0.3246926070520541,,
thunder,avgmonth_tmp,0.12038944376672109,0.0289629637421658,,
birth,avgmonth_tmp,0.12058593157945063,0.029993341755194365,,
shade,avgmonth_tmp,0.12103989952409852,0.05340786095588684,,
scale,avgmonth_tmp,0.12123356474997524,0.06505125397448067,,
groan,avgmonth_tmp,0.1221074666054455,0.10710690843055379,,
argument,avgmonth_tmp,0.12230609401773165,0.08145390979164133,Model convergence problem; singular convergence (7). See vignette('troubleshooting'),
cattle,avgmonth_tmp,0.12269855230465751,0.3612014788064362,,
smell,avgmonth_tmp,0.1251136395063678,0.02299706152960807,,
gum,avgmonth_tmp,0.12527224335141496,0.15893572325380959,,
shock,avgmonth_tmp,0.1262749390877883,0.3007084237418114,,
darkness,avgmonth_tmp,0.1270792702614081,0.18096578131471502,,
community,avgmonth_tmp,0.1272639138938232,0.19927398848680913,,
week,avgmonth_tmp,0.12784597964591565,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
straw,avgmonth_tmp,0.12796923059021434,0.30758635899448156,,
jaw,avgmonth_tmp,0.12864214001749988,0.05008938217736769,,
labor,avgmonth_tmp,0.12882864807527797,0.18199904428905536,,
core,avgmonth_tmp,0.1288591147307273,0.19759619551939572,,
title,avgmonth_tmp,0.12913720931647207,0.40129106783167107,,
honor,avgmonth_tmp,0.12931441956468748,0.2481375798255421,,
wrap,avgmonth_tmp,0.13010739515326059,0.07116305084792082,,
heaven,avgmonth_tmp,0.13031227443005175,0.20694305474740007,,
mold,avgmonth_tmp,0.1303355694971196,0.2515101755713532,,
emphasis,avgmonth_tmp,0.130430702168565,0.12886791337899067,Model convergence problem; singular convergence (7). See vignette('troubleshooting'),Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting')
bat,avgmonth_tmp,0.1304822513083675,0.039572408686514446,Model convergence problem; singular convergence (7). See vignette('troubleshooting'),
anus,avgmonth_tmp,0.13084630595776803,0.10282569877212173,,
murder,avgmonth_tmp,0.1309038733645051,0.11994726879773375,,
elder,avgmonth_tmp,0.13109820614838846,0.16640661192066736,,
kitchen,avgmonth_tmp,0.13180749886859233,0.47668700587090695,,
baby,avgmonth_tmp,0.13210652382004087,0.17522878683722462,,
noon,avgmonth_tmp,0.1322428546225536,0.2144572189197677,,
pu,avgmonth_tmp,0.13263650664850507,0.06072080812490222,,
request,avgmonth_tmp,0.13291984754551772,0.03662728157800752,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting');Model convergence problem; singular convergence (7). See vignette('troubleshooting'),
goal,avgmonth_tmp,0.13365459015665335,0.24603201517691264,,
marriage,avgmonth_tmp,0.13366642182441707,0.06178701369562665,,
wage,avgmonth_tmp,0.13419541905536095,0.1965495483824279,,
blister,avgmonth_tmp,0.1342405005649789,0.16863812642041195,,
remainder,avgmonth_tmp,0.13492174136719814,0.10333136439547257,,
uncle,avgmonth_tmp,0.1355072065418462,0.1137056789777687,,
bracelet,avgmonth_tmp,0.13591737670826393,0.2492302611142348,,
grave,avgmonth_tmp,0.13626227598951565,0.035061137689720044,,
joke,avgmonth_tmp,0.13729830156304637,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
sheet,avgmonth_tmp,0.13772569455800673,0.03980970266206242,,
stage,avgmonth_tmp,0.13790232767498284,0.20359103564606942,,
contract,avgmonth_tmp,0.13872343628039627,0.19225606064386003,,
crowd,avgmonth_tmp,0.13883053442294313,0.19672014765709,,
ankle,avgmonth_tmp,0.13914036251259232,0.06511054018549789,,
color,avgmonth_tmp,0.1392024737403686,0.0981904965542898,,
charcoal,avgmonth_tmp,0.1393761416930849,0.04834201670809895,,
decision,avgmonth_tmp,0.1420985383134997,0.19286258255238017,,
grandchild,avgmonth_tmp,0.14323227584956583,0.20819650440930684,,
variant,avgmonth_tmp,0.14340141600936246,0.5527324955047079,,
claim,avgmonth_tmp,0.1434948820379655,0.2464271662048268,,
torch,avgmonth_tmp,0.14357274911166812,0.12356605880224356,,
roof,avgmonth_tmp,0.1435953798099257,0.052807305623585626,,
midday,avgmonth_tmp,0.14386523189835226,0.15284523093099836,,
widow,avgmonth_tmp,0.14417697080982414,0.030996510104951563,,
mixture,avgmonth_tmp,0.14436394663083335,0.05421107856790907,,
offspring,avgmonth_tmp,0.1464241108586067,0.07031806435498748,,
rumor,avgmonth_tmp,0.146465883899566,0.24225435453100463,,
flood,avgmonth_tmp,0.14761051281481205,0.007551556921887308,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting'),
mucus,avgmonth_tmp,0.14882943331520768,0.04888755685950737,,
dance,avgmonth_tmp,0.1488582373133453,0.05149739784504792,,
song,avgmonth_tmp,0.14909337085466054,0.0271461728290926,,
carpenter,avgmonth_tmp,0.14917753059861982,0.3245328285289092,,
nape,avgmonth_tmp,0.1501166225646756,0.15786267143414418,,
generation,avgmonth_tmp,0.15018300797446762,0.089975635949862,,
pregnancy,avgmonth_tmp,0.15072643821927428,0.19474957946802557,,
mirror,avgmonth_tmp,0.15084828736602146,0.01280064914326028,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting'),
ditch,avgmonth_tmp,0.15090972296090133,0.19130990910693665,,
saliva,avgmonth_tmp,0.15104700708165653,0.049253947979563076,,
area,avgmonth_tmp,0.15117794134963866,0.2950973709442766,,
chick,avgmonth_tmp,0.1516197791509783,0.1987665572917509,,
youth,avgmonth_tmp,0.15184562559235168,0.11749531733226559,,
butterfly,avgmonth_tmp,0.15237698604614747,0.07437019471969956,,
dung,avgmonth_tmp,0.15246665810803062,0.15793834753616193,,
knuckle,avgmonth_tmp,0.15247332986210874,0.17120014865429484,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting'),
cloth,avgmonth_tmp,0.15279445901176394,0.055386324092585953,,
feast,avgmonth_tmp,0.15281801569595208,0.2750269821212341,,
fluid,avgmonth_tmp,0.1528630771726584,0.15970018794067925,,
bath,avgmonth_tmp,0.15287271210569942,0.18967508232862146,,
owner,avgmonth_tmp,0.15352738116681422,0.13523346385456325,,
buttock,avgmonth_tmp,0.15390902470058762,0.05271939830987539,,
job,avgmonth_tmp,0.1563757890925515,0.05774650467853717,,
insult,avgmonth_tmp,0.15657497805946866,0.13867860249269537,,
crest,avgmonth_tmp,0.15674998935673953,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting');Model convergence problem; singular convergence (7). See vignette('troubleshooting')
blossom,avgmonth_tmp,0.1569826494701596,0.2178995441395332,,
tin,avgmonth_tmp,0.1577088694735986,0.09002647587405534,,
soap,avgmonth_tmp,0.15778552685200198,0.0398354001838072,,
message,avgmonth_tmp,0.1585801945695402,0.0900729450830021,,
lion,avgmonth_tmp,0.15896025141038414,0.21263555641901813,,
trunk,avgmonth_tmp,0.15951309462057892,0.06862719583007741,,
visitor,avgmonth_tmp,0.15952993556499223,0.1215579705606263,,
curse,avgmonth_tmp,0.16131051740146193,0.06704921383822224,,
judgment,avgmonth_tmp,0.1619465149737349,0.24126605982321492,,
stalk,avgmonth_tmp,0.16212074769768875,0.06102501216254846,,
method,avgmonth_tmp,0.1622847959489365,0.14870903478921088,,
father-in-law,avgmonth_tmp,0.16236495601519907,0.08765079413041474,,
medicine,avgmonth_tmp,0.16266654756464277,0.0687719716035546,,
pen,avgmonth_tmp,0.16300792332924818,0.1688938695180284,,
bud,avgmonth_tmp,0.16384189221728315,0.11566219451265135,,
thorn,avgmonth_tmp,0.1642039594892509,0.034912705267038144,,
intercourse,avgmonth_tmp,0.16445615481743583,0.1690789141795855,,
adultery,avgmonth_tmp,0.16510680368975167,0.13018061752318835,,
location,avgmonth_tmp,0.16642299764882504,0.31928564442588186,,
drip,avgmonth_tmp,0.16698795383092774,0.041688094463427826,,
broom,avgmonth_tmp,0.167711343186354,0.03821400322803338,,
testicle,avgmonth_tmp,0.16833317712947185,0.003998456148361592,,
creep,avgmonth_tmp,0.16843522548089593,0.07641539654636176,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting'),
sea,avgmonth_tmp,0.16941606958455402,0.23944611229379886,,
court,avgmonth_tmp,0.16952245704003685,0.08463998728970729,,
prison,avgmonth_tmp,0.17001934478581132,0.07999494059255732,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting'),
money,avgmonth_tmp,0.17013397241199316,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
sword,avgmonth_tmp,0.17039019387552506,0.13309012929173308,,
pupil,avgmonth_tmp,0.1717027191701215,0.03498514101597458,,
powder,avgmonth_tmp,0.17257227121649857,0.025761771512374743,,
instruction,avgmonth_tmp,0.17257513353867734,0.0879356063363286,,
kid,avgmonth_tmp,0.17346573443032218,0.22390199387502913,,
wisdom,avgmonth_tmp,0.17383050043906664,0.19264199913760122,,
lover,avgmonth_tmp,0.17415521166015208,0.12522947164943926,,
wax,avgmonth_tmp,0.17453521118007637,0.06178926180513859,,
metal,avgmonth_tmp,0.17538908722762334,0.05189325626996898,,
rank,avgmonth_tmp,0.17544340067310585,0.2625143003382246,,
crop,avgmonth_tmp,0.17559525101835094,0.1315281757627461,,
sickness,avgmonth_tmp,0.17669019799185165,0.07013682481582305,,
bachelor,avgmonth_tmp,0.17688971405052845,0.0993253787855241,,
machine,avgmonth_tmp,0.1770294972302428,0.18528944696064278,,
increase,avgmonth_tmp,0.17751479815474458,0.02625441124678672,,
shine,avgmonth_tmp,0.17900073712189604,0.005910769751110728,,
charm,avgmonth_tmp,0.17900125805603342,0.23894806116590475,,
plot,avgmonth_tmp,0.17935734104821274,0.16333613441691172,,
pumpkin,avgmonth_tmp,0.18082210966567624,0.1934096876164231,,
ability,avgmonth_tmp,0.1817636942209064,0.049885316996922544,,
fortune,avgmonth_tmp,0.18292174183803714,0.12667181615199052,,
blade,avgmonth_tmp,0.1829966906868714,0.009226346434048417,,
dye,avgmonth_tmp,0.1837467934627651,0.19690707027928284,,
spike,avgmonth_tmp,0.18379857411642633,0.21290964670029347,,
date,avgmonth_tmp,0.18509088922577002,0.13078958861615428,,
ray,avgmonth_tmp,0.1852367330746408,0.16943491469842992,,
pot,avgmonth_tmp,0.18621669015851483,0.08158743704053452,,
warning,avgmonth_tmp,0.18674870956905615,0.07459160468859367,,
control,avgmonth_tmp,0.18852943022333196,0.025963340348288316,,
cost,avgmonth_tmp,0.18934788984200254,0.21222607903345533,,
month,avgmonth_tmp,0.18935245941513162,0.020798512242921265,,
patient,avgmonth_tmp,0.19050930664264615,0.05520385258720227,,
conduct,avgmonth_tmp,0.19124755955982764,0.1673104915521958,,
weave,avgmonth_tmp,0.19158005245608073,0.0667982259470738,,
bottle,avgmonth_tmp,0.19178951896225976,0.007116564664479547,,
confusion,avgmonth_tmp,0.19229473420237986,0.07695530838372158,,
herb,avgmonth_tmp,0.19240151238009154,0.1467674998490256,,
substance,avgmonth_tmp,0.19293640700012088,0.05961015449771347,,
poison,avgmonth_tmp,0.1930188349214458,0.011566582314091887,,
yesterday,avgmonth_tmp,0.19317617836863676,0.017599925611736702,,
doctor,avgmonth_tmp,0.19328868568444516,0.08248890516439523,,
law,avgmonth_tmp,0.19330098168078477,0.04785419096837771,,
permission,avgmonth_tmp,0.19391221226230904,0.003459676596714033,,
urine,avgmonth_tmp,0.19402027042309167,0.0027857602852375367,,
waist,avgmonth_tmp,0.1940953527469845,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
expert,avgmonth_tmp,0.19570548325408554,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
rubbish,avgmonth_tmp,0.19580748357240813,0.12361276579533208,,
fingernail,avgmonth_tmp,0.19592825793038912,0.10071184124577767,,
cigarette,avgmonth_tmp,0.19672570557648078,0.15285697589559372,,
behavior,avgmonth_tmp,0.19690523688777897,0.08129257742122986,,
wire,avgmonth_tmp,0.19720694983217676,0.040445899609819806,,
gate,avgmonth_tmp,0.19840449580467454,0.13975898099214265,,
ancestor,avgmonth_tmp,0.1984522668361116,0.08744343933591978,,
leader,avgmonth_tmp,0.19890649548111017,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
headache,avgmonth_tmp,0.19995520492079744,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
dancer,avgmonth_tmp,0.20076445670534607,0.1419113237103515,,
organ,avgmonth_tmp,0.20156026680116754,0.02972091578111883,,
army,avgmonth_tmp,0.20788607146567015,0.152455328704602,,
battle,avgmonth_tmp,0.20862509465987303,0.09417404985528084,,
grape,avgmonth_tmp,0.2087867021095452,0.1233816059788933,,
beauty,avgmonth_tmp,0.2098334287521701,0.08351743273590519,,
razor,avgmonth_tmp,0.20984076632548065,0.005406072722547339,,
depth,avgmonth_tmp,0.21062331154846073,0.03349406321439839,,
sting,avgmonth_tmp,0.21079279300996254,4.019554950802136e-4,Model convergence problem; extreme or very small eigenvalues detected. See vignette('troubleshooting'),
image,avgmonth_tmp,0.21117189348566573,0.03568768580495185,,
obligation,avgmonth_tmp,0.21255334542003096,0.0930378860049859,,
burial,avgmonth_tmp,0.21288730739009815,0.012276854752146541,,
caterpillar,avgmonth_tmp,0.2130994470806,0.034006723981109495,,
wedding,avgmonth_tmp,0.21336979861086963,0.2658365545399399,,
screw,avgmonth_tmp,0.21768597858343736,0.09025048496362965,,
group,avgmonth_tmp,0.21790106151833016,0.015402256506096825,,
preparation,avgmonth_tmp,0.2181999173021512,0.016010528384211287,,
authority,avgmonth_tmp,0.2184668794094646,0.05438584633744304,,
price,avgmonth_tmp,0.21940601934370593,0.026124339432957364,,
daytime,avgmonth_tmp,0.2211054677486182,0.07760959891408571,,
cucumber,avgmonth_tmp,0.221916485472125,0.05508573091743716,,
flavor,avgmonth_tmp,0.2226150157417458,0.015432505612869511,,
affair,avgmonth_tmp,0.2227868488076705,0.09383074187892469,,
trumpet,avgmonth_tmp,0.22513511457081675,0.04292671606529608,,
coin,avgmonth_tmp,0.22665897980188116,0.028745409238399373,,
problem,avgmonth_tmp,0.2270670951880132,0.07102622424711352,,
umbrella,avgmonth_tmp,0.22719536626815293,0.02716495318999087,,
extract,avgmonth_tmp,0.22765153616948477,0.003785521211256135,,
divorce,avgmonth_tmp,0.2284206748597013,0.042626199322661054,,
dispute,avgmonth_tmp,0.22846002529168857,0.03913213367829391,,
clay,avgmonth_tmp,0.2285997283015396,0.011124001152845422,,
weed,avgmonth_tmp,0.22892618313886476,0.016995497053315975,,
onion,avgmonth_tmp,0.2304217208055632,0.023957022132618654,,
scoop,avgmonth_tmp,0.2315692905891592,0.027537857522496215,,
fishing,avgmonth_tmp,0.23640285161265695,0.0945431066704934,,
stool,avgmonth_tmp,0.23651434255974055,0.06284397815913768,,
king,avgmonth_tmp,0.23653639060496376,0.04629129616346763,,
chicken,avgmonth_tmp,0.23754755342268283,0.08421217748853047,,
vegetable,avgmonth_tmp,0.23804611370240247,0.041224541107634675,,
season,avgmonth_tmp,0.24235286129614697,0.0015473332536221258,,
reply,avgmonth_tmp,0.25087604206807557,0.015025010817481628,,
juice,avgmonth_tmp,0.25281970447943264,2.2663256705511187e-4,,
cock,avgmonth_tmp,0.2533623935615698,0.0457716732805492,,
coil,avgmonth_tmp,0.2562513883863208,0.009466090903849918,,
snail,avgmonth_tmp,0.2566551834565598,0.009693849682777452,,
odor,avgmonth_tmp,0.2577668677386287,0.029290384999471664,,
cricket,avgmonth_tmp,0.2583641668499989,0.002678488635012902,,
airplane,avgmonth_tmp,0.25892607819633434,0.06234832124431703,,
fish,avgmonth_tmp,0.2605438123935282,0.02532924049542998,,
paste,avgmonth_tmp,0.2610460822259525,0.06516396627017204,,
magic,avgmonth_tmp,0.261230564643028,0.04110411920032279,,
tomorrow,avgmonth_tmp,0.2625451267716432,0.0031724590444810958,,
pig,avgmonth_tmp,0.2629140280973444,0.027347164218772098,,
bus,avgmonth_tmp,0.2642292516500605,NA,,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
nation,avgmonth_tmp,0.26766891891948635,0.24560202209377544,,
oven,avgmonth_tmp,0.2709033867107277,0.14263893359587554,,
clause,avgmonth_tmp,0.2727192663691644,0.039565692662347704,,
vagina,avgmonth_tmp,0.27364085041892244,0.007373489154010226,,
priest,avgmonth_tmp,0.2737967183606326,0.056875411139418956,,
sacrifice,avgmonth_tmp,0.2785199040635108,0.06571461099204093,,
disease,avgmonth_tmp,0.27900189232101413,3.720919601087677e-4,,
government,avgmonth_tmp,0.28007307971597456,0.006812608749702535,,
tick,avgmonth_tmp,0.28496216537763697,0.009700797041293223,,
bunch,avgmonth_tmp,0.28676726036236116,5.546230096243041e-4,,
beetle,avgmonth_tmp,0.28793145182355484,0.02050234172917536,,
tree,avgmonth_tmp,0.29070174010244615,3.7248496882547334e-6,,
bean,avgmonth_tmp,0.29133494389783265,0.03281484356642446,,
spider,avgmonth_tmp,0.2924430371965568,2.9138709861977776e-4,,
response,avgmonth_tmp,0.2929440446746851,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting');Model convergence problem; singular convergence (7). See vignette('troubleshooting'),Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')
scrub,avgmonth_tmp,0.29521796706390013,0.022565739529360293,,
corn,avgmonth_tmp,0.2976899807478273,0.06224413515647912,,
tax,avgmonth_tmp,0.2997722958887829,0.033574084042791164,,
leaf,avgmonth_tmp,0.30223697687017,4.4081821033227374e-5,,
slave,avgmonth_tmp,0.3037473739333037,0.021243116877769953,,
mound,avgmonth_tmp,0.30387339615707,1.5463275211770916e-4,,
debt,avgmonth_tmp,0.3038950257812055,0.003584231393219022,,
plant,avgmonth_tmp,0.30729523920272084,2.412195773008893e-6,,
police,avgmonth_tmp,0.30735680751776134,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting');Model convergence problem; singular convergence (7). See vignette('troubleshooting'),
wasp,avgmonth_tmp,0.30922493716721494,4.547225517689314e-4,,
afternoon,avgmonth_tmp,0.3122362597946315,4.680001563939152e-4,,
address,avgmonth_tmp,0.3168575148076183,0.0014946119936514802,,
flower,avgmonth_tmp,0.316935384560141,9.149528643806277e-5,,
sore,avgmonth_tmp,0.31978925030865374,0.03137883658605181,,
pork,avgmonth_tmp,0.32050345615410747,0.06538876263304465,,
swamp,avgmonth_tmp,0.32055083476146085,0.013170372134227452,,
kernel,avgmonth_tmp,0.3224087633499196,0.016004940802278298,,
bang,avgmonth_tmp,0.32345455311606347,0.04749977200747036,,
mosquito,avgmonth_tmp,0.3237737890538318,1.7412401843962334e-4,,
seed,avgmonth_tmp,0.32671081586950285,1.6432996915742e-6,,
bee,avgmonth_tmp,0.3268174701917475,0.001372233775752979,,
ceremony,avgmonth_tmp,0.3281092405448326,0.006285164564211406,,
worship,avgmonth_tmp,0.3281917326995953,0.01234120344121704,,
insect,avgmonth_tmp,0.328807726857353,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
responsibility,avgmonth_tmp,0.33010942053911396,0.009396239069171614,,
pounding,avgmonth_tmp,0.33022731595482935,0.007744089869587613,,
pod,avgmonth_tmp,0.33102349063335784,0.0015516865714466917,,
cake,avgmonth_tmp,0.33129809198272253,0.013990676056869763,,
hospital,avgmonth_tmp,0.33147571578743806,0.010999629977715709,,
bride,avgmonth_tmp,0.3334099067280074,0.015463793825640683,,
shell,avgmonth_tmp,0.33536563348232623,8.873445418974008e-5,,
dove,avgmonth_tmp,0.335372687180944,2.76874486407535e-5,,
honey,avgmonth_tmp,0.33644819464146425,2.823133111477327e-4,,
perspiration,avgmonth_tmp,0.33687133994740504,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting');Model convergence problem; singular convergence (7). See vignette('troubleshooting'),
pigeon,avgmonth_tmp,0.3369944199469856,3.303841176710864e-4,,
town,avgmonth_tmp,0.3379842636343394,0.02051945424488738,,
funeral,avgmonth_tmp,0.33965758020093895,0.024431069156181925,,
mortar,avgmonth_tmp,0.34122902921893095,0.003646240424744879,,
platform,avgmonth_tmp,0.3467851628332022,0.00371560556257102,,
sibling,avgmonth_tmp,0.3565637742533858,0.06408429075465046,,
sale,avgmonth_tmp,0.35913188343676156,0.00454934806524527,,
ban,avgmonth_tmp,0.35947876931501643,0.0607528307261157,,
fever,avgmonth_tmp,0.372803696578663,1.172909653126738e-4,,
massage,avgmonth_tmp,0.37986787853489934,0.001776318272576687,,
eel,avgmonth_tmp,0.382200946009528,0.003436304606776419,,
flute,avgmonth_tmp,0.3871706982820134,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
lime,avgmonth_tmp,0.3967413353246768,0.012249037865154013,,
fiber,avgmonth_tmp,0.41079939014697114,2.5713221056706436e-4,,
rat,avgmonth_tmp,0.4303837381677819,2.2897563629446497e-7,,
nut,avgmonth_tmp,0.4381102203257693,6.13204712084909e-6,,
feces,avgmonth_tmp,0.44147429589037873,0.006711444030459635,,
groin,avgmonth_tmp,0.4421682710096202,0.0012173358543326857,,
crab,avgmonth_tmp,0.446812156389416,0.0015770510296728222,,
clan,avgmonth_tmp,0.45045932136863714,0.07344697433719839,,
perfume,avgmonth_tmp,0.45641725077669854,0.002996660396022501,,
city,avgmonth_tmp,0.4597406568225141,0.0011516092856013204,,
ulcer,avgmonth_tmp,0.45997777354375513,6.398407727160431e-4,,
cane,avgmonth_tmp,0.46046576496825176,7.36514002087592e-5,,
kite,avgmonth_tmp,0.4619316981805163,2.835104778812403e-4,,
street,avgmonth_tmp,0.4636144000554587,0.006261386955975993,,
fowl,avgmonth_tmp,0.47022907126668306,2.4804578302681958e-5,,
ritual,avgmonth_tmp,0.4716492158288078,0.002069709571938216,,
rooster,avgmonth_tmp,0.47330202582950315,0.003900843064220853,,
cement,avgmonth_tmp,0.47484988534038086,2.7054074955750054e-4,,
snake,avgmonth_tmp,0.47746029314562116,4.748974776135007e-7,,
ant,avgmonth_tmp,0.4934615174192868,1.7458394207715068e-6,,
monkey,avgmonth_tmp,0.5158909795282913,0.0014063272292961465,,
fan,avgmonth_tmp,0.5174951097583489,5.994559543634291e-6,,
marker,avgmonth_tmp,0.5253820275959825,0.008298771677724288,,
pepper,avgmonth_tmp,0.541213244608759,3.788413483502576e-5,,
elephant,avgmonth_tmp,0.559621640237324,4.893732628261363e-6,,
fruit,avgmonth_tmp,0.5760253545723432,1.8449784900910083e-13,,
shrub,avgmonth_tmp,0.5766231223157138,5.776952871832069e-4,,
palm,avgmonth_tmp,0.620416679563986,1.7423980065499563e-10,,
cotton,avgmonth_tmp,0.6347857728381403,8.161377467205323e-6,,
lizard,avgmonth_tmp,0.6430834677871161,1.6269100294926753e-9,,
market,avgmonth_tmp,0.6813721931614121,3.691971447689194e-5,,
rice,avgmonth_tmp,0.6881010560707913,9.256399531592933e-5,,
parrot,avgmonth_tmp,0.7409675163804527,1.7001560128639374e-7,,
vine,avgmonth_tmp,0.7940347506718822,1.5130556786243307e-7,,
crocodile,avgmonth_tmp,0.8594118043298478,2.7985390811439444e-7,,
turtle,avgmonth_tmp,0.9843961921006541,1.3303883805855502e-9,,
banana,avgmonth_tmp,1.0189164345801374,1.8569003413185483e-10,,
bamboo,avgmonth_tmp,1.0471017080706688,7.881106407766613e-8,,
yam,avgmonth_tmp,1.0692820954260647,8.726345219036894e-7,,
text,maxmonth_pre,-0.6104108485229264,5.280045270474311e-4,,
summer,maxmonth_pre,-0.4374379155553035,1.557408746819245e-6,,
wool,maxmonth_pre,-0.43510604011060766,NA,Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting'),
