word,estimate_set,se_set,convergence_set,estimate,se,glottocode,convergence,delta,zeta,langname,area,langfamily,longitude,latitude,population,subsistence
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.264692662591186,0.14155580517595417,cent2292,converged,0.5113337542491685,3.5632369003621656,Central Bontoc,Papunesia,Austronesian,120.92,17.08,19600,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.053480357636447,0.09139427734938296,khot1251,converged,0.33197791323928705,3.520360041792082,Khotanese,Eurasia,Indo-European,79.04,38.33,83000,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.169542453913601,0.17684471337187888,here1253,converged,0.6500459748942182,3.504497092832297,Herero,Africa,Atlantic-Congo,20.5655,-21.0231,237000,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.056371189699595,0.21329257615167815,arom1237,converged,0.7632172391082239,3.4611025468996943,Aromanian,Eurasia,Indo-European,21.2,40.616,69700,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-6.957833129159202,0.24265094279144836,kara1483,converged,0.8617552996486166,3.4605680227630065,Karamojong,Africa,Nilotic,34.2761,2.45157,260000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.838534386513218,0.131497548816513,sout2832,converged,0.46426625832250146,3.4555488611120944,Southwestern Dinka,Africa,Nilotic,28.0613,8.81115,450000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.818738317007577,0.13756448591466253,kara1483,converged,0.4840623278281422,3.450260799591419,Karamojong,Africa,Nilotic,34.2761,2.45157,260000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.012987584938472,0.07965299624323358,biat1246,converged,0.2898130598972477,3.4384921911500146,Biatah Bidayuh,Papunesia,Austronesian,110.254,1.17596,72380,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-5.992620129166981,0.11194290475017792,lozi1239,converged,0.3928381417087534,3.4360196887778436,Lozi,Africa,Atlantic-Congo,24.7398,-17.7052,694000,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.396793987100489,0.10792260870922488,mapu1244,converged,0.37923242973986504,3.433094043453806,Mapun,Papunesia,Austronesian,118.75,6.09061,42470,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.2930637485709076,0.13880320096746887,chep1245,converged,0.48296266826944656,3.430423442875806,Chepang,Eurasia,Sino-Tibetan,84.9017,27.7206,36800,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-5.912902224606087,0.13626664544822856,pulu1242,converged,0.47255604626964676,3.4185259052427717,Puluwatese,Papunesia,Austronesian,149.2005,7.35695,1360,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.541510820717598,0.0951016812611605,misi1242,converged,0.33726486619438756,3.4149094779951565,Mising-Padam-Miri-Minyong,Eurasia,Sino-Tibetan,94.69,27.418,571000,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.697249553619217,0.04605712041784893,tzot1259,converged,0.1815261332927678,3.4117160175221737,Tzotzil,North America,Mayan,267.26120000000003,16.6362,4230,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.195046584914462,0.16920313310755414,male1292,converged,0.5809798319258919,3.400821296243557,Malecite-Passamaquoddy,North America,Algic,292.59195,45.494475,2060,hunter-gatherer
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.502965342982159,0.10805224165348368,naka1262,converged,0.3758103439298264,3.376922220564484,Nakanai,Papunesia,Austronesian,150.888,-5.59931,13000,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.0246176502689766,0.10495516978394841,nuuc1236,converged,0.3608406206067576,3.3567527553588277,Nuu-chah-nulth,North America,Wakashan,233.33,49.67,7680,hunter-gatherer
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.530390626051677,0.10070280536741347,ngal1292,converged,0.3483850608603083,3.3444881685060737,Ngalkbun,Australia,Gunwinyguan,133.936,-13.9783,100,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.161622002964236,0.1890555288666649,klam1254,converged,0.6579664258435827,3.3371315065371503,Klamath-Modoc,North America,isolate_klam1254,238.296,42.5861,100,hunter-gatherer
snow_group,-7.499973961955537,0.05478824718083926,converged,-6.731076024033782,0.22460721554760685,yana1271,converged,0.7688979379217553,3.3257853704508187,Yana,North America,isolate_yana1271,238.392,39.2769,1500,hunter-gatherer
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.886767161449327,0.12233889421454389,angg1239,converged,0.4160334833863928,3.3175465341840047,Angguruk Yali,Papunesia,Nuclear Trans New Guinea,139.457,-4.0836,15000,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.384670128691763,0.11634566545622617,mbuk1240,converged,0.39135628814859125,3.296836013899361,Mbukushu,Africa,Atlantic-Congo,22.5026,-17.6827,35100,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.261582556238713,0.15445050250064607,gwer1238,converged,0.5144438606016415,3.292720910668058,Gwere,Africa,Atlantic-Congo,33.8227,1.11392,409000,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.256130082411034,0.16227866270594554,caju1236,converged,0.5634583463967848,3.282444834395093,Cajun French,North America,Indo-European,268.3867,29.6869,17200,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.6778069882575775,0.05556482205800131,mara1404,converged,0.2009686986544077,3.2613688258149085,Maranao,Papunesia,Austronesian,124.175,7.79414,776000,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.451427405806399,0.12318858838387112,sang1328,converged,0.43254070596498373,3.2516555056035448,Sango,Africa,Atlantic-Congo,20.1702,6.78584,5400,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.291005373588372,0.14757849032132314,ladi1251,converged,0.48502104325198214,3.245441756141917,Ladino,Eurasia,Indo-European,28.6632,41.205,8000,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.105986097059077,0.08342617677885138,biat1246,converged,0.27947217381665723,3.2270818492428357,Biatah Bidayuh,Papunesia,Austronesian,110.254,1.17596,72380,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.336918880046478,0.1623649031407198,tere1278,converged,0.5470492317249045,3.218955796774235,Terei,Papunesia,South Bougainville,155.745,-6.70051,26500,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.643099439923448,0.06847954465740894,kate1253,converged,0.23567624698853695,3.2074022946859864,Kâte,Papunesia,Nuclear Trans New Guinea,147.757,-6.4795,6130,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.101715773593707,0.05631733734986626,tzot1259,converged,0.20108487124201258,3.2072170279622614,Tzotzil,North America,Mayan,267.26120000000003,16.6362,4230,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.7306469965291,0.03802102045772612,nava1243,converged,0.1481286903828849,3.190701090604051,Navajo,North America,Athabaskan-Eyak-Tlingit,250.62,36.33,149000,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-5.950358421318377,0.13501548110032727,temi1246,converged,0.43509984955735703,3.1758958509401083,Temiar,Eurasia,Austroasiatic,101.438,4.974,25725,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.365749647058628,0.12710926549325854,klam1254,converged,0.410276769781726,3.1737039693933458,Klamath-Modoc,North America,isolate_klam1254,238.296,42.5861,100,hunter-gatherer
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.863210211585699,0.13627600711348795,nung1283,converged,0.4395904332500207,3.1617439716269473,Nung,Eurasia,Tai-Kadai,104.286,20.8965,856000,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.299643450286992,0.14920805463102862,nyol1238,converged,0.4763829665533619,3.153679098940249,Nyole,Africa,Atlantic-Congo,33.9181,0.88072,341000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.0490148062624325,0.07589921437046535,mamp1244,converged,0.25378583857328696,3.1429846863771114,Mampruli,Africa,Atlantic-Congo,-0.74675,10.3884,220000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.884360516178227,0.13036991868139794,casi1235,converged,0.41844012865749214,3.1402545976317504,Casiguran-Nagtipunan Agta,Papunesia,Austronesian,121.878,16.2176,610,hunter-gatherer
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.043226481667968,0.07817951083971164,romb1245,converged,0.25957416316775106,3.131405614197434,Romblomanon,Papunesia,Austronesian,122.56,12.4047,200000,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.51349190244194,0.10854564194216258,niue1239,converged,0.3704762093294427,3.097915474411464,Niuean,Papunesia,Austronesian,190.14,-19.06,7950,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-6.909652808639243,0.1845364147559932,cree1270,converged,0.5903211533162942,3.0666368937644743,Creek,North America,Muskogean,272.5,31,4300,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.037411987227927,0.25010977613349183,sema1266,converged,0.7821764415798924,3.051861727338164,Semai,Eurasia,Austroasiatic,101.477,4.13257,43900,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.408815262451584,0.1475633228414743,pohn1238,converged,0.47515284931979895,3.0484660394392042,Pohnpeian,Papunesia,Austronesian,158.223,6.87212,29000,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.016490095303956,0.25831466249424623,dako1258,converged,0.8030983335038631,3.038496501026261,Dakota,North America,Siouan,263.42,45.86,19280,hunter-gatherer
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.386879319364101,0.15630516606031322,mung1266,converged,0.49708879240728177,3.0279547419943365,Mungaka,Africa,Atlantic-Congo,10.0294,5.89752,50100,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.30410052205434,0.15444437981762382,rabh1238,converged,0.4719258947860139,3.020699794430647,Rabha,Eurasia,Sino-Tibetan,91.1689,25.8248,50000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.981998835651365,0.10272722071884774,mans1262,converged,0.3208018091843545,3.0162176699607794,Mansaka,Papunesia,Austronesian,126.181,6.79221,57800,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.976491903307319,0.10554291990560379,bara1370,converged,0.3263087415284005,2.9914361511733243,Baram Kayan,Papunesia,Austronesian,114.482,3.51211,4150,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.140809772968124,0.04662475819548223,nava1243,converged,0.1619908718675953,2.9910139934427353,Navajo,North America,Athabaskan-Eyak-Tlingit,250.62,36.33,149000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.91376880992068,0.12820974013952544,mara1382,converged,0.38903183491503945,2.966591205277608,Mara Chin,Eurasia,Sino-Tibetan,93.0387,22.1138,42000,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.428742770317145,0.11480042641654305,lepc1244,converged,0.3472836465232092,2.9633600713292307,Lepcha,Eurasia,Sino-Tibetan,88.5726,27.0869,52830,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.267187707909904,0.17966798070598217,ngaa1240,converged,0.5524007208979151,2.9354488307666844,Ngaanyatjarra,Australia,Pama-Nyungan,127.602,-25.7514,990,hunter-gatherer
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.032511868354148,0.11882046228796016,tuva1244,converged,0.35294640252158604,2.9151901297343183,Tuvalu,Papunesia,Austronesian,179.198088,-8.520813,12580,hunter-gatherer
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.095399518860068,0.09723795028176874,lepc1244,converged,0.2900587520156659,2.901280781773384,Lepcha,Eurasia,Sino-Tibetan,88.5726,27.0869,52830,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.447286297091461,0.11119912173470899,khot1251,converged,0.3287401197488933,2.8921324861677578,Khotanese,Eurasia,Indo-European,79.04,38.33,83000,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.008692341956113,0.12819409594228554,squa1248,converged,0.376765928919621,2.8918981450828665,Squamish,North America,Salishan,236.986,49.3231,100,hunter-gatherer
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.572194055395867,0.10279269555590763,east2542,converged,0.30658163151611806,2.8871408752715713,Eastern Ojibwa,North America,Algic,280.2497,45.0112,25900,hunter-gatherer
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.64060090565778,0.07846497962542033,ahte1237,converged,0.23817478125420521,2.8742843926856767,Ahtena,North America,Athabaskan-Eyak-Tlingit,215.111,61.7068,100,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.012392456195725,0.27747496841588587,kati1270,converged,0.8071959726120941,2.851650513566685,Katë,Eurasia,Indo-European,70.9826,35.4145,19400,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.937578085515197,0.1261542525828874,hmon1264,converged,0.3652225593205225,2.8283588776105906,Hmong Njua,Eurasia,Hmong-Mien,101.95,22.5638,210000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.912902224606276,0.1362666454568145,pulu1242,converged,0.38989842022944377,2.804520414958744,Puluwatese,Papunesia,Austronesian,149.2005,7.35695,1360,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.45018314837187,0.11405058311745289,masb1238,converged,0.32584326846848377,2.797944612923956,Masbatenyo,Papunesia,Austronesian,123.63579,12.21453,350000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.898554545795253,0.14305296637696066,maha1287,converged,0.40424609904046616,2.7748360845433697,Mahasu Pahari,Eurasia,Indo-European,77.5317,31.0088,1000000,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.562698825883125,0.11201776688511529,paam1238,converged,0.31607686102886046,2.7451054595844173,Paama,Papunesia,Austronesian,168.23693,-16.47548,6000,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.09203062074294,0.1049469156633613,choc1276,converged,0.29342765013279415,2.7298421079432384,Choctaw,North America,Muskogean,271.5,32.25,11400,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.685475723691738,0.06562328843696039,pala1344,converged,0.19329996322024723,2.72928095259811,Palauan,Papunesia,Austronesian,134.476678,7.34138,14800,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.110706213435545,0.09912454953598043,ahte1237,converged,0.27475205744018893,2.698622128704967,Ahtena,North America,Athabaskan-Eyak-Tlingit,215.111,61.7068,100,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.312983799991044,0.17966517550895864,alab1237,converged,0.5066046288167749,2.6921274255233354,Alabama,North America,Muskogean,265.37152000000003,30.76738,100,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-6.914083440593558,0.2109042014937652,uppe1395,converged,0.5858905213619794,2.688750112623967,Upper Sorbian,Eurasia,Indo-European,14.4098,51.2403,18000,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.443627038713904,0.15629791969022025,boko1267,converged,0.4403410730574784,2.682395777892232,Bokobaru,Africa,Mande,3.80058,9.52724,30000,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.609040760700163,0.09919601256820301,yuca1254,converged,0.2697349262118225,2.6261550387609573,Yucatec Maya,North America,Mayan,271.0433,18.7757,706000,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.390240667066806,0.18272728795393078,maha1287,converged,0.49372744470457697,2.605481618857598,Mahasu Pahari,Eurasia,Indo-European,77.5317,31.0088,1000000,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.308642021139848,0.19251452415339593,choc1276,converged,0.5109464076679711,2.5485595212013727,Choctaw,North America,Muskogean,271.5,32.25,11400,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.442407461274052,0.16679932792506222,caro1242,converged,0.4415606504973306,2.534970229694404,Carolinian,Papunesia,Austronesian,145.765,15.205,3000,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.583984423210043,0.11417448303435526,west2615,converged,0.2947912637019421,2.514399219376057,Western Apache,North America,Athabaskan-Eyak-Tlingit,249.877,33.8574,12700,hunter-gatherer
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.408034434949708,0.18272458889683535,anei1239,converged,0.47593367682167464,2.5116154504298636,Aneityum,Papunesia,Austronesian,169.825,-20.1864,900,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.619719043435669,0.09968393941163489,jica1244,converged,0.25905664347631596,2.5106700171174543,Jicarilla Apache,North America,Athabaskan-Eyak-Tlingit,252.993,36.8079,680,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.135630475554328,0.2673676211779283,yana1271,converged,0.6839579532534907,2.5038527332064273,Yana,North America,isolate_yana1271,238.392,39.2769,1500,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.179117402591871,0.2500952750128561,coma1245,converged,0.6404710262159483,2.4990997401263084,Comanche,North America,Uto-Aztecan,259,34,200,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.427170572372948,0.14911553132339686,akka1240,converged,0.3924178564348706,2.463820954875902,Akkadian,Eurasia,Afro-Asiatic,44.1,33.1,200000,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.230402226494827,0.23578759686948794,ladi1251,converged,0.5891862023129919,2.431253155374221,Ladino,Eurasia,Indo-European,28.6632,41.205,8000,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.565249934990541,0.1262291081031812,ayiw1239,converged,0.3135257519214445,2.430250972997257,Äiwoo,Papunesia,Austronesian,166.328715,-10.282595,8400,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.230925144388523,0.23578755226559622,squa1248,converged,0.5886632844192956,2.4290957907320867,Squamish,North America,Salishan,236.986,49.3231,100,hunter-gatherer
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.528883897202992,0.09957636191764925,romb1245,converged,0.24714251963736178,2.415270623727577,Romblomanon,Papunesia,Austronesian,122.56,12.4047,200000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.928165567500209,0.15270151489596956,urip1240,converged,0.37463507733551005,2.414383951121539,Uripiv,Papunesia,Austronesian,167.34643,-16.00951,351,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-6.980017751479378,0.2108979300492019,chan1310,converged,0.5199562104761588,2.386232945096296,Chantyal,Eurasia,Sino-Tibetan,83.4488,28.684,2000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.062006532564873,0.09724166178394203,toke1240,converged,0.24079411227084613,2.382432030598615,Tokelau,Papunesia,Austronesian,188.219167,-9.227642,3250,hunter-gatherer
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.3750721403076165,0.16680856439529973,temi1246,converged,0.40095427653273763,2.380062135406867,Temiar,Eurasia,Austroasiatic,101.438,4.974,25725,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.4185979546967316,0.18913628323352846,male1292,converged,0.4653701570746511,2.378182690044197,Malecite-Passamaquoddy,North America,Algic,292.59195,45.494475,2060,hunter-gatherer
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.622878889292031,0.10444544168025587,arom1237,converged,0.255896797619954,2.3740452436622395,Aromanian,Eurasia,Indo-European,21.2,40.616,69700,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-6.879588712690402,0.2556106974790264,cher1273,converged,0.6203852492651354,2.37316801154103,Cherokee,North America,Iroquoian,276.837,35.4664,16400,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.100711979429264,0.0806725493131601,pala1344,converged,0.2020886654064551,2.3705665394225943,Palauan,Papunesia,Austronesian,134.476678,7.34138,14800,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.424692840393759,0.14756141182965846,misi1242,converged,0.3513335764465948,2.3511584993041827,Mising-Padam-Miri-Minyong,Eurasia,Sino-Tibetan,94.69,27.418,571000,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.681640404139309,0.07969117498442946,alab1237,converged,0.19713528277267578,2.3461209719986273,Alabama,North America,Muskogean,265.37152000000003,30.76738,100,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.0502993328300825,0.14158793430770059,casi1235,converged,0.33515893804565167,2.335891876133145,Casiguran-Nagtipunan Agta,Papunesia,Austronesian,121.878,16.2176,610,hunter-gatherer
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.604608986023893,0.11646138809126515,tiwi1244,converged,0.2741667008880926,2.2948687377625028,Tiwi,Australia,isolate_tiwi1244,130.949,-11.6308,1830,hunter-gatherer
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.015100904934905,0.12231849807895478,yoga1237,converged,0.2876997399008143,2.29454786348445,Yogad,Papunesia,Austronesian,121.718,16.7015,16000,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.092279030919098,0.12613045984853477,yuca1254,converged,0.2931792399566362,2.285940088672405,Yucatec Maya,North America,Mayan,271.0433,18.7757,706000,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.1169952695564,0.11637573541870329,taku1257,converged,0.26846300131933454,2.2622052398595223,Takuu,Papunesia,Austronesian,157.032085,-4.773094,1750,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.384301231669541,0.1716432559084305,tiwi1244,converged,0.391725185170813,2.2610101024784752,Tiwi,Australia,isolate_tiwi1244,130.949,-11.6308,1830,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.22276064710786,0.25829308799657813,west2615,converged,0.5968277816999592,2.258258710935353,Western Apache,North America,Athabaskan-Eyak-Tlingit,249.877,33.8574,12700,hunter-gatherer
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.551472415034201,0.1401279535970214,sanj1284,converged,0.3324956967371815,2.2338208562540247,Western Tlacolula Valley Zapotec,North America,Otomanguean,263.4033,17.0332,28000,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-7.089740758400095,0.17573669093329838,corn1251,converged,0.41023320355544257,2.2285695298045547,Cornish,Eurasia,Indo-European,-4.18619,50.5233,468425,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-7.023843236525906,0.20690123237019797,chan1313,converged,0.4761307254296314,2.224573036680048,Chang Naga,Eurasia,Sino-Tibetan,94.9536,26.4336,60900,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.499327453024662,0.1667919904914599,gung1250,converged,0.3846406587467204,2.2082854306795254,Gungu,Africa,Atlantic-Congo,31.4819,2.06754,49000,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.403526893127847,0.16917072594971888,saur1248,converged,0.3724995237125075,2.1808715256251614,Saurashtra,Eurasia,Indo-European,77.9427,9.99172,310000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.994824281491216,0.1388477040376338,paam1238,converged,0.30797636334450385,2.1756540193651386,Paama,Papunesia,Austronesian,168.23693,-16.47548,6000,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.66605916491303,0.09423476079538028,kach1280,converged,0.21271652199895552,2.172173656181034,Southern Jinghpaw,Eurasia,Sino-Tibetan,97.3278,25.4634,940000,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.495754151679635,0.1716280037440303,chek1238,converged,0.3882139600917478,2.1710128206816126,Cheke Holo,Papunesia,Austronesian,159.625,-8.27055,10800,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.3781997856444965,0.18272914179868488,turk1308,converged,0.3978266311958576,2.1592685307106465,Turkana,Africa,Nilotic,35.7101,4.30688,476200,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.633307669415338,0.11062884166353233,rabh1238,converged,0.24546801749664748,2.1571794799213655,Rabha,Eurasia,Sino-Tibetan,91.1689,25.8248,50000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.10336224252069,0.08848708157549152,niue1239,converged,0.19943840231502907,2.1519371515010444,Niuean,Papunesia,Austronesian,190.14,-19.06,7950,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.2517704247991315,0.25829039507709944,saur1248,converged,0.5678180040086875,2.1485137967050245,Saurashtra,Eurasia,Indo-European,77.9427,9.99172,310000,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.497643025968347,0.17420877300513574,doro1266,converged,0.38632508580303604,2.130914478006448,Doromu-Koki,Papunesia,Manubaran,147.986,-9.56687,1500,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-7.123950922465951,0.1706149857964835,lepc1244,converged,0.3760230394895858,2.0983890728267482,Lepcha,Eurasia,Sino-Tibetan,88.5726,27.0869,52830,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.692769674825437,0.08465772488649023,muna1247,converged,0.18600601208654854,2.095834150948454,Muna,Papunesia,Austronesian,122.541,-5.40419,300000,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.476110453092162,0.141530193888077,aros1241,converged,0.29991596374819185,2.0903368768389976,Arosi,Papunesia,Austronesian,161.432,-10.2441,6750,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.205882609320508,0.2887822435885789,luxe1241,converged,0.6137058194873113,2.0863327738906485,Moselle Franconian,Eurasia,Indo-European,6.14931,49.6839,320000,other
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.351066529605472,0.21828791754682558,pint1250,converged,0.4685218992023472,2.0791029805051506,Pintupi-Luritja,Australia,Pama-Nyungan,130.643,-23.2963,390,hunter-gatherer
ice_group,-7.819588428807819,0.05596561153807331,converged,-7.347847231258411,0.2236787856946991,nort2952,converged,0.4717411975494077,2.0459431205726917,Northeast Maidu,North America,Maiduan,239.355,40.4102,100,hunter-gatherer
snow_group,-7.499973961955537,0.05478824718083926,converged,-7.008440666160364,0.23548182503741616,coma1245,converged,0.4915332957951728,2.0330492393054116,Comanche,North America,Uto-Aztecan,259,34,200,hunter-gatherer
rain_group,-6.3028006448357194,0.02755628677845044,converged,-5.998073097242516,0.1476249311668607,yaqu1251,converged,0.3047275475932034,2.029152404112123,Yaqui,North America,Uto-Aztecan,249.319,29.9446,14620,other
snow_group,-7.499973961955537,0.05478824718083926,converged,-7.104359683810964,0.1872352978337418,nuuc1236,converged,0.3956142781445733,2.027889851665839,Nuu-chah-nulth,North America,Wakashan,233.33,49.67,7680,hunter-gatherer
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.696521610367799,0.08621066497888139,choc1276,converged,0.18225407654418646,2.0198188807296344,Choctaw,North America,Muskogean,271.5,32.25,11400,other
wind_group,-5.878775686911985,0.026640083388817612,converged,-5.669536035932246,0.10017232507511012,koas1236,converged,0.20923965097973873,2.0186320868332874,Koasati,North America,Muskogean,267.291,30.4096,200,other
dance_group,-6.883968111771383,0.05019304054215684,converged,-6.581193768470896,0.14151934103960692,klam1254,converged,0.302774343300487,2.0163877968331727,Klamath-Modoc,North America,isolate_klam1254,238.296,42.5861,100,hunter-gatherer
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.101999154040746,0.13883016666332337,gela1263,converged,0.2834591168349885,2.013753681926928,Gela,Papunesia,Austronesian,160.186,-9.04587,11900,other
smell_group,-6.385458270875734,0.023237955848480273,converged,-6.146821063329998,0.11637197326015664,shil1265,converged,0.23863720754573592,2.010940509527093,Shilluk,Africa,Nilotic,31.7926,9.85472,175000,other
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.089999187819369,0.10271398266935461,yiry1245,converged,0.21280145701635078,2.001025762752779,Yir-Yoront,Australia,Pama-Nyungan,141.767,-15.1117,100,hunter-gatherer
rain_group,-6.3028006448357194,0.02755628677845044,converged,-6.027519642441954,0.13624674435833242,kwai1243,converged,0.27528100239376574,1.9803607495051632,Kwaio,Papunesia,Austronesian,160.965,-8.93744,13200,other
taste_group,-6.776026416840354,0.023557372419593634,converged,-6.5260217214184655,0.1241255458123902,ngaa1240,converged,0.25000469542188863,1.978805638760495,Ngaanyatjarra,Australia,Pama-Nyungan,127.602,-25.7514,990,hunter-gatherer
